cell,level,unit,aggregation,past_band,metric,mean,sd,min,max,S,reason
q_half,document,tlg0020.tlg003.perseus-grc1.tb.xml,not_applicable,all,g_original,0.23156267707050882,0.012082856710031559,0.21611228284393658,0.2563432186308807,10,
q_half,document,tlg0020.tlg003.perseus-grc1.tb.xml,not_applicable,all,g_shuffled,8.881784197001253e-17,2.808666774861361e-16,0.0,8.881784197001252e-16,10,
q_half,document,tlg0020.tlg003.perseus-grc1.tb.xml,not_applicable,all,q,0.23156267707050873,0.012082856710031441,0.21611228284393658,0.2563432186308807,10,
q_half,document,tlg0020.tlg003.perseus-grc1.tb.xml,not_applicable,ge8,ce_ctw_original,4.783744068882494,0.017665959812695003,4.756320277573179,4.812647885228891,10,
q_half,document,tlg0020.tlg003.perseus-grc1.tb.xml,not_applicable,ge8,ce_ctw_shuffled,4.884299360840359,0.0453541973888799,4.844175269902276,4.994137123280306,10,
q_half,document,tlg0020.tlg003.perseus-grc1.tb.xml,not_applicable,ge8,ce_root_original,4.986535158111424,0.006860731969235597,4.974584697759519,4.996699312798793,10,
q_half,document,tlg0020.tlg003.perseus-grc1.tb.xml,not_applicable,ge8,ce_root_shuffled,4.88429936084036,0.04535419738887981,4.844175269902276,4.994137123280306,10,
q_half,document,tlg0020.tlg003.perseus-grc1.tb.xml,not_applicable,ge8,g_original,0.20279108922893085,0.016473804687916614,0.17690859204597675,0.2275235881742983,10,
q_half,document,tlg0020.tlg003.perseus-grc1.tb.xml,not_applicable,ge8,g_shuffled,1.7763568394002506e-16,3.7448890331484815e-16,0.0,8.881784197001252e-16,10,
q_half,document,tlg0020.tlg003.perseus-grc1.tb.xml,not_applicable,ge8,q,0.2027910892289307,0.016473804687916642,0.17690859204597675,0.2275235881742983,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,4_7,ce_ctw_original,3.946205918407852,0.007086480540968312,3.9303442921745466,3.9542259611049375,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,4_7,ce_ctw_shuffled,4.368257367895227,0.01519994599617877,4.337341751319973,4.386127869267862,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,4_7,ce_root_original,4.373936729450755,0.003997711923797311,4.368733752458692,4.379491856912743,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,4_7,ce_root_shuffled,4.368257367895227,0.015199945996178785,4.337341751319973,4.386127869267863,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,4_7,g_original,0.4277308110429029,0.008003346271606579,0.41910161743562835,0.44771659694019394,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,4_7,g_shuffled,1.7763568394002506e-16,3.7448890331484815e-16,0.0,8.881784197001252e-16,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,4_7,q,0.4277308110429027,0.008003346271606574,0.41910161743562835,0.44771659694019394,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,all,ce_ctw_original,4.088113968308692,0.005959905516158268,4.079676496854716,4.1006344029553485,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,all,ce_ctw_shuffled,4.404503278371197,0.006710972421365837,4.390157983653155,4.412225049555182,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,all,ce_root_original,4.518937905278533,0.004254352565411029,4.5125372638574595,4.5275523943030045,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,all,ce_root_shuffled,4.404503278371197,0.00671097242136586,4.390157983653155,4.412225049555182,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,all,g_original,0.4308239369698407,0.006231448512796657,0.4223801106203737,0.44148973027658567,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,all,g_shuffled,8.881784197001253e-17,2.808666774861361e-16,0.0,8.881784197001252e-16,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,all,q,0.43082393696984067,0.006231448512796635,0.4223801106203737,0.44148973027658567,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,ge8,ce_ctw_original,4.131697004405834,0.006442961584239283,4.125502416138404,4.1458890184707915,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,ge8,ce_ctw_shuffled,4.415635182627172,0.008720113691723635,4.399545442064512,4.425895715058029,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,ge8,ce_root_original,4.563470907350269,0.0046506083993223205,4.556384119588158,4.5732633900413635,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,ge8,ce_root_shuffled,4.415635182627172,0.008720113691723711,4.399545442064512,4.425895715058029,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,ge8,g_original,0.4317739029444344,0.006699894383621564,0.42120441191388647,0.44003085504655104,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,ge8,g_shuffled,8.881784197001253e-17,2.808666774861361e-16,0.0,8.881784197001252e-16,10,
q_half,document,tlg0060.tlg001.perseus-grc3.11.tb.xml,not_applicable,ge8,q,0.43177390294443435,0.0066998943836215534,0.42120441191388647,0.44003085504655104,10,
q_half,group,HEX,eligible_token_weighted,all,ce_ctw_original,4.616769416881791,0.007867217741625103,4.604145029072999,4.629054979307326,10,
q_half,group,HEX,eligible_token_weighted,all,ce_ctw_shuffled,4.7456945156334065,0.0062698784209987155,4.738409725623801,4.756731234829662,10,
q_half,group,HEX,eligible_token_weighted,all,ce_root_original,4.832092347588918,0.0038148332960367525,4.827607975495794,4.838396346486301,10,
q_half,group,HEX,eligible_token_weighted,all,ce_root_shuffled,4.7456945156334065,0.0062698784209988005,4.738409725623801,4.756731234829662,10,
q_half,group,HEX,eligible_token_weighted,all,g_original,0.2153229307071268,0.006621853208631127,0.20810795141609115,0.22697042062837766,10,
q_half,group,HEX,eligible_token_weighted,all,g_shuffled,1.669542196121028e-16,3.2553049963977164e-16,0.0,7.813637764209028e-16,10,
q_half,group,HEX,eligible_token_weighted,all,q,0.21532293070712666,0.006621853208631164,0.20810795141609115,0.22697042062837766,10,
q_half,group,HEX,equal_block,all,ce_ctw_original,4.6622534040466075,0.010889850514606865,4.65126717726692,4.679788674758447,10,
q_half,group,HEX,equal_block,all,ce_ctw_shuffled,4.803216433392177,0.007520456685976257,4.786727414494141,4.8123520103732655,10,
q_half,group,HEX,equal_block,all,ce_root_original,4.871713677129494,0.005337387071592588,4.863170450086363,4.880874577793187,10,
q_half,group,HEX,equal_block,all,ce_root_shuffled,4.803216433392177,0.00752045668597641,4.786727414494141,4.8123520103732655,10,
q_half,group,HEX,equal_block,all,g_original,0.20946027308288792,0.006918736776795174,0.1964668688054405,0.21954542666594712,10,
q_half,group,HEX,equal_block,all,g_shuffled,1.3322676295501878e-16,2.1451546829516128e-16,0.0,4.440892098500626e-16,10,
q_half,group,HEX,equal_block,all,q,0.20946027308288778,0.00691873677679527,0.1964668688054405,0.21954542666594712,10,
q_half,group,PROSE_ALL,eligible_token_weighted,all,ce_ctw_original,4.312488439805856,0.0034357761405218344,4.307575563165564,4.318522363236035,10,
q_half,group,PROSE_ALL,eligible_token_weighted,all,ce_ctw_shuffled,4.562482475641178,0.0032637484129910384,4.557976239378378,4.567294649022575,10,
q_half,group,PROSE_ALL,eligible_token_weighted,all,ce_root_original,4.693099458894774,0.0016867416084826747,4.690991244712093,4.695866710690781,10,
q_half,group,PROSE_ALL,eligible_token_weighted,all,ce_root_shuffled,4.562482475641178,0.0032637484129909087,4.557976239378378,4.567294649022575,10,
q_half,group,PROSE_ALL,eligible_token_weighted,all,g_original,0.3806110190889179,0.003539484374342415,0.37617742413131966,0.38558479177015437,10,
q_half,group,PROSE_ALL,eligible_token_weighted,all,g_shuffled,7.33179814932407e-17,8.390165017260006e-17,0.0,2.0496546857230648e-16,10,
q_half,group,PROSE_ALL,eligible_token_weighted,all,q,0.38061101908891787,0.0035394843743424384,0.37617742413131955,0.38558479177015437,10,
q_half,group,PROSE_ALL,equal_block,all,ce_ctw_original,4.318190355209179,0.0032955341153719747,4.313064043081047,4.324093100948132,10,
q_half,group,PROSE_ALL,equal_block,all,ce_ctw_shuffled,4.572633479196856,0.0030608554410407013,4.56933595775512,4.577739313530914,10,
q_half,group,PROSE_ALL,equal_block,all,ce_root_original,4.705219395558328,0.001468905521092562,4.70304305076514,4.706953682568026,10,
q_half,group,PROSE_ALL,equal_block,all,ce_root_shuffled,4.572633479196856,0.003060855441040622,4.56933595775512,4.577739313530914,10,
q_half,group,PROSE_ALL,equal_block,all,g_original,0.38702904034914826,0.003381461676543135,0.3825955306136596,0.39138890441229324,10,
q_half,group,PROSE_ALL,equal_block,all,g_shuffled,8.881784197001253e-17,9.362222582871204e-17,0.0,1.7763568394002506e-16,10,
q_half,group,PROSE_ALL,equal_block,all,q,0.3870290403491482,0.0033814616765431805,0.38259553061365936,0.39138890441229324,10,
q_half,group,contrast,eligible_token_weighted,all,ce_ctw_original,0.3042809770759355,0.007999035538808971,0.29284560783585345,0.31481044946028547,10,
q_half,group,contrast,eligible_token_weighted,all,ce_ctw_shuffled,0.183212039992228,0.007979633112122094,0.17300932372530475,0.19735741454159417,10,
q_half,group,contrast,eligible_token_weighted,all,ce_root_original,0.1389928886941439,0.004402277545661012,0.13290818812843952,0.14465404043309782,10,
q_half,group,contrast,eligible_token_weighted,all,ce_root_shuffled,0.18321203999222807,0.007979633112122181,0.17300932372530475,0.19735741454159417,10,
q_half,group,contrast,eligible_token_weighted,all,g_original,-0.1652880883817911,0.008210452585315017,-0.17625903397231812,-0.15414119887599673,10,
q_half,group,contrast,eligible_token_weighted,all,g_shuffled,9.363623811886211e-17,3.469059240805102e-16,-2.0496546857230648e-16,7.813637764209028e-16,10,
q_half,group,contrast,eligible_token_weighted,all,q,-0.16528808838179118,0.008210452585315125,-0.17625903397231812,-0.15414119887599656,10,
q_half,group,contrast,equal_block,all,ce_ctw_original,0.3440630488374275,0.011056883243940899,0.3286950326610105,0.36107826012489497,10,
q_half,group,contrast,equal_block,all,ce_ctw_shuffled,0.2305829541953214,0.009247826997516341,0.21137728461049843,0.2422835539100694,10,
q_half,group,contrast,equal_block,all,ce_root_original,0.1664942815711674,0.005643693923593307,0.15621676751833746,0.1747400666746426,10,
q_half,group,contrast,equal_block,all,ce_root_shuffled,0.2305829541953215,0.009247826997516544,0.21137728461049843,0.2422835539100694,10,
q_half,group,contrast,equal_block,all,g_original,-0.17756876726626034,0.007330172773717026,-0.18908438015790852,-0.1677044411939398,10,
q_half,group,contrast,equal_block,all,g_shuffled,4.440892098500626e-17,2.5208555784918946e-16,-1.7763568394002506e-16,4.440892098500626e-16,10,
q_half,group,contrast,equal_block,all,q,-0.17756876726626036,0.007330172773717144,-0.18908438015790835,-0.16770444119393957,10,
q_half,group_difference,HEX,eligible_token_weighted,all,ce_ctw_original,0.048526083651963516,0.007395768611627609,0.03618673490014945,0.05932898524671426,10,
q_half,group_difference,HEX,eligible_token_weighted,all,ce_ctw_shuffled,0.002308178954215201,0.003503375425963887,-0.0033083550794827943,0.009381903626767496,10,
q_half,group_difference,HEX,eligible_token_weighted,all,ce_root_original,0.0019459074412311317,0.003359876989055343,-0.0018180006080221744,0.008185012879514453,10,
q_half,group_difference,HEX,eligible_token_weighted,all,ce_root_shuffled,0.0023081789542153787,0.0035033754259639308,-0.0033083550794827943,0.009381903626767496,10,
q_half,group_difference,HEX,eligible_token_weighted,all,g_original,-0.04658017621073228,0.00688833194271231,-0.057175307264511116,-0.034987156106070255,10,
q_half,group_difference,HEX,eligible_token_weighted,all,g_shuffled,1.669542196121028e-16,3.2553049963977164e-16,0.0,7.813637764209028e-16,10,
q_half,group_difference,HEX,eligible_token_weighted,all,q,-0.04658017621073243,0.0068883319427123085,-0.057175307264511116,-0.034987156106070255,10,
q_half,group_difference,HEX,equal_block,all,ce_ctw_original,0.05177097108051356,0.009102547441971717,0.039256667681267565,0.06700866271568628,10,
q_half,group_difference,HEX,equal_block,all,ce_ctw_shuffled,0.002487676671135386,0.004537073855733737,-0.0028531683018986342,0.009502135497199582,10,
q_half,group_difference,HEX,equal_block,all,ce_root_original,0.0024213320183937626,0.005340625134806672,-0.004204005002582889,0.010949368866936204,10,
q_half,group_difference,HEX,equal_block,all,ce_root_shuffled,0.0024876766711355637,0.004537073855733733,-0.0028531683018986342,0.009502135497199582,10,
q_half,group_difference,HEX,equal_block,all,g_original,-0.049349639062119754,0.005607664961590917,-0.056927689700184914,-0.04144217780369219,10,
q_half,group_difference,HEX,equal_block,all,g_shuffled,1.3322676295501878e-16,2.1451546829516128e-16,0.0,4.440892098500626e-16,10,
q_half,group_difference,HEX,equal_block,all,q,-0.049349639062119886,0.005607664961591046,-0.05692768970018536,-0.04144217780369219,10,
q_half,group_difference,PROSE_ALL,eligible_token_weighted,all,ce_ctw_original,0.08283529877766611,0.0029712124883344215,0.07833193464543697,0.08697171527233749,10,
q_half,group_difference,PROSE_ALL,eligible_token_weighted,all,ce_ctw_shuffled,0.0008446711147912289,0.0012221129277983835,-0.001052646454914985,0.002381675671028205,10,
q_half,group_difference,PROSE_ALL,eligible_token_weighted,all,ce_root_original,0.0006981752316193024,0.001390720439802637,-0.0014833948471837388,0.002530352573573147,10,
q_half,group_difference,PROSE_ALL,eligible_token_weighted,all,ce_root_shuffled,0.0008446711147913177,0.0012221129277982536,-0.001052646454914985,0.002381675671028205,10,
q_half,group_difference,PROSE_ALL,eligible_token_weighted,all,g_original,-0.08213712354604699,0.002889075755472206,-0.08653245732013742,-0.07664859441420474,10,
q_half,group_difference,PROSE_ALL,eligible_token_weighted,all,g_shuffled,2.7364615779420244e-17,1.236201772722615e-16,-2.6425758040633148e-16,1.9527607673187303e-16,10,
q_half,group_difference,PROSE_ALL,eligible_token_weighted,all,q,-0.08213712354604703,0.0028890757554722447,-0.08653245732013742,-0.07664859441420474,10,
q_half,group_difference,PROSE_ALL,equal_block,all,ce_ctw_original,0.08210332107051972,0.002429137047003197,0.07871982517495724,0.08553927712465281,10,
q_half,group_difference,PROSE_ALL,equal_block,all,ce_ctw_shuffled,0.0008913769340666456,0.0009704764157365862,-0.0006495740297944863,0.0021391016985150557,10,
q_half,group_difference,PROSE_ALL,equal_block,all,ce_root_original,0.0007626269504402039,0.0010914061825383157,-0.0006649244844068036,0.0022255471353487266,10,
q_half,group_difference,PROSE_ALL,equal_block,all,ce_root_shuffled,0.0008913769340667344,0.0009704764157364895,-0.0006495740297944863,0.0021391016985150557,10,
q_half,group_difference,PROSE_ALL,equal_block,all,g_original,-0.08134069412007942,0.0024529761822102195,-0.08543753689548439,-0.07675936117138055,10,
q_half,group_difference,PROSE_ALL,equal_block,all,g_shuffled,5.3290705182007524e-17,1.1989494867324754e-16,-1.7763568394002506e-16,1.7763568394002506e-16,10,
q_half,group_difference,PROSE_ALL,equal_block,all,q,-0.0813406941200795,0.0024529761822102685,-0.08543753689548439,-0.07675936117138055,10,
q_half,group_difference,contrast,eligible_token_weighted,all,ce_ctw_original,-0.0343092151257026,0.006975645622695519,-0.042766542660839235,-0.02454577931065316,10,
q_half,group_difference,contrast,eligible_token_weighted,all,ce_ctw_shuffled,0.001463507839423972,0.0037822705738067017,-0.004513116915483728,0.008112934265275484,10,
q_half,group_difference,contrast,eligible_token_weighted,all,ce_root_original,0.0012477322096118293,0.0037509650942679656,-0.003501340839254574,0.007115078363730376,10,
q_half,group_difference,contrast,eligible_token_weighted,all,ce_root_shuffled,0.0014635078394240608,0.003782270573806731,-0.004513116915483728,0.008112934265275484,10,
q_half,group_difference,contrast,eligible_token_weighted,all,g_original,0.03555694733531471,0.008033787984577273,0.02272932337988462,0.04544951630210062,10,
q_half,group_difference,contrast,eligible_token_weighted,all,g_shuffled,1.3958960383268257e-16,3.967641433628224e-16,-1.9527607673187303e-16,1.0456213568272343e-15,10,
q_half,group_difference,contrast,eligible_token_weighted,all,q,0.03555694733531458,0.00803378798457733,0.02272932337988462,0.04544951630210084,10,
q_half,group_difference,contrast,equal_block,all,ce_ctw_original,-0.03033234999000616,0.008836858455823505,-0.045619938055791565,-0.017063929129835564,10,
q_half,group_difference,contrast,equal_block,all,ce_ctw_shuffled,0.0015962997370687405,0.0046622506485036585,-0.0044659318672097825,0.009392931416978278,10,
q_half,group_difference,contrast,equal_block,all,ce_root_original,0.0016587050679535587,0.005475933137602153,-0.004930869718013042,0.010689766290298941,10,
q_half,group_difference,contrast,equal_block,all,ce_root_shuffled,0.0015962997370688292,0.004662250648503653,-0.0044659318672097825,0.009392931416978278,10,
q_half,group_difference,contrast,equal_block,all,g_original,0.031991055057959676,0.005564491199962258,0.025453345429156282,0.0412453220019412,10,
q_half,group_difference,contrast,equal_block,all,g_shuffled,7.993605777301127e-17,2.7598714274341343e-16,-1.7763568394002506e-16,6.217248937900876e-16,10,
q_half,group_difference,contrast,equal_block,all,q,0.0319910550579596,0.005564491199962426,0.025453345429156282,0.041245322001941365,10,
upos,block,ATHENAEUS,not_applicable,4_7,ce_ctw_original,2.7454269173262835,0.004607181586875698,2.739116854959013,2.7537532369092528,10,
upos,block,ATHENAEUS,not_applicable,4_7,ce_ctw_shuffled,2.963262138689249,0.008598412615420324,2.9475967498147155,2.9781101205352662,10,
upos,block,ATHENAEUS,not_applicable,4_7,ce_root_original,2.9601390284206635,0.0004586087091547227,2.9595129000561036,2.9609852977210602,10,
upos,block,ATHENAEUS,not_applicable,4_7,ce_root_shuffled,2.9632621386892524,0.008598412615424116,2.9475967498147155,2.9781101205352662,10,
upos,block,ATHENAEUS,not_applicable,4_7,g_original,0.21471211109437918,0.0048146088264730295,0.20647875244764302,0.2214903559348924,10,
upos,block,ATHENAEUS,not_applicable,4_7,g_shuffled,4.130029651605583e-15,1.2599148211410886e-14,0.0,3.9968028886505635e-14,10,
upos,block,ATHENAEUS,not_applicable,4_7,q,0.21471211109437505,0.0048146088264667715,0.20647875244764302,0.22149035593485245,10,
upos,block,ATHENAEUS,not_applicable,all,ce_ctw_original,2.7109174213279585,0.0036133509675724713,2.7049843407412104,2.7150888698140387,10,
upos,block,ATHENAEUS,not_applicable,all,ce_ctw_shuffled,2.984627817112531,0.002081439159710367,2.9797129429803815,2.987016267537688,10,
upos,block,ATHENAEUS,not_applicable,all,ce_root_original,2.9731136588620313,0.0004929910419075176,2.9723461501891295,2.9739394299678774,10,
upos,block,ATHENAEUS,not_applicable,all,ce_root_shuffled,2.9846278171125484,0.0020814391597200905,2.9797129429803815,2.987016267537688,10,
upos,block,ATHENAEUS,not_applicable,all,g_original,0.2621962375340721,0.0038571530204512487,0.2581094785628899,0.26849965014449584,10,
upos,block,ATHENAEUS,not_applicable,all,g_shuffled,1.709743457922741e-14,5.3600359584713054e-14,0.0,1.6964207816272392e-13,10,
upos,block,ATHENAEUS,not_applicable,all,q,0.262196237534055,0.003857153020420427,0.2581094785628899,0.2684996501443262,10,
upos,block,ATHENAEUS,not_applicable,ge8,ce_ctw_original,2.6933004016965976,0.0037857010995231426,2.6875597694559046,2.699043698854574,10,
upos,block,ATHENAEUS,not_applicable,ge8,ce_ctw_shuffled,2.995534947608978,0.004425350505493096,2.9875481183699253,3.0011060930393243,10,
upos,block,ATHENAEUS,not_applicable,ge8,ce_root_original,2.9797371783479827,0.0005461366165331765,2.9788974953475367,2.980552485171886,10,
upos,block,ATHENAEUS,not_applicable,ge8,ce_root_shuffled,2.9955349476090016,0.004425350505480362,2.9875481183699253,3.0011060930393243,10,
upos,block,ATHENAEUS,not_applicable,ge8,g_original,0.286436776651385,0.0039302137287120275,0.28081027922088797,0.2927329965560972,10,
upos,block,ATHENAEUS,not_applicable,ge8,g_shuffled,2.3669954885008336e-14,7.438403679075758e-14,0.0,2.353672812205332e-13,10,
upos,block,ATHENAEUS,not_applicable,ge8,q,0.2864367766513613,0.003930213728671673,0.28081027922088797,0.2927329965560972,10,
upos,block,DIODORUS,not_applicable,4_7,ce_ctw_original,2.56885960190422,0.003518298891482209,2.5598980385875048,2.5732588906509717,10,
upos,block,DIODORUS,not_applicable,4_7,ce_ctw_shuffled,2.941413263006366,0.012250338587791712,2.9140987834162386,2.961542338326069,10,
upos,block,DIODORUS,not_applicable,4_7,ce_root_original,2.926577013239492,0.0024524557380857025,2.923190788732651,2.9299766010282737,10,
upos,block,DIODORUS,not_applicable,4_7,ce_root_shuffled,2.9414132630063703,0.01225033858779122,2.9140987834162386,2.961542338326069,10,
upos,block,DIODORUS,not_applicable,4_7,g_original,0.35771741133527213,0.0036425627305517647,0.35126807988196296,0.36379212561322083,10,
upos,block,DIODORUS,not_applicable,4_7,g_shuffled,4.218847493575595e-15,1.3341167180591464e-14,0.0,4.218847493575595e-14,10,
upos,block,DIODORUS,not_applicable,4_7,q,0.3577174113352679,0.003642562730550597,0.35126807988196296,0.36379212561322083,10,
upos,block,DIODORUS,not_applicable,all,ce_ctw_original,2.572753620432401,0.0027717648687305306,2.567397331897538,2.577806352172207,10,
upos,block,DIODORUS,not_applicable,all,ce_ctw_shuffled,2.9514023784289996,0.0032909628066504276,2.9482411303458465,2.9587323735981537,10,
upos,block,DIODORUS,not_applicable,all,ce_root_original,2.948550283036422,0.002294093834114399,2.9453871172398345,2.9515038963539415,10,
upos,block,DIODORUS,not_applicable,all,ce_root_shuffled,2.9514023784290053,0.0032909628066529095,2.9482411303458465,2.9587323735981537,10,
upos,block,DIODORUS,not_applicable,all,g_original,0.37579666260402084,0.0020045167016372162,0.3722414233640259,0.37798978534229644,10,
upos,block,DIODORUS,not_applicable,all,g_shuffled,5.5067062021407766e-15,1.741373400414044e-14,0.0,5.5067062021407764e-14,10,
upos,block,DIODORUS,not_applicable,all,q,0.37579666260401534,0.002004516701643636,0.3722414233640259,0.37798978534229644,10,
upos,block,DIODORUS,not_applicable,ge8,ce_ctw_original,2.5739495578735494,0.0028334756913245655,2.569700527320649,2.579866842748853,10,
upos,block,DIODORUS,not_applicable,ge8,ce_ctw_shuffled,2.954470252156722,0.0033851745969990356,2.949498587737279,2.959750637307624,10,
upos,block,DIODORUS,not_applicable,ge8,ce_root_original,2.9552987501699004,0.0022645477867727403,2.9520507215114895,2.958188174812908,10,
upos,block,DIODORUS,not_applicable,ge8,ce_root_shuffled,2.954470252156728,0.0033851745970031556,2.949498587737279,2.959750637307624,10,
upos,block,DIODORUS,not_applicable,ge8,g_original,0.3813491922963518,0.0018423104140349077,0.37832133206405505,0.3835956740904978,10,
upos,block,DIODORUS,not_applicable,ge8,g_shuffled,5.861977570020826e-15,1.853720071408498e-14,0.0,5.861977570020827e-14,10,
upos,block,DIODORUS,not_applicable,ge8,q,0.3813491922963459,0.0018423104140456127,0.37832133206399643,0.3835956740904978,10,
upos,block,HERODOTUS,not_applicable,4_7,ce_ctw_original,2.7962552431234924,0.005375108366342705,2.789178639659811,2.804626505318768,10,
upos,block,HERODOTUS,not_applicable,4_7,ce_ctw_shuffled,3.0383202686258377,0.010487438216097603,3.0251589525348725,3.056986705302781,10,
upos,block,HERODOTUS,not_applicable,4_7,ce_root_original,3.0243268365063667,0.000988330926489299,3.022904455425703,3.0258914991483814,10,
upos,block,HERODOTUS,not_applicable,4_7,ce_root_shuffled,3.03832026945751,0.010487437056414039,3.025158960851595,3.056986705302781,10,
upos,block,HERODOTUS,not_applicable,4_7,g_original,0.22807159338287458,0.005012837595515117,0.22054788599764086,0.23458770245893268,10,
upos,block,HERODOTUS,not_applicable,4_7,g_shuffled,8.316722421852773e-10,2.6299785520446486e-09,0.0,8.316722421852774e-09,10,
upos,block,HERODOTUS,not_applicable,4_7,q,0.22807159255120232,0.0050128368156418844,0.22054788599764086,0.23458770245893268,10,
upos,block,HERODOTUS,not_applicable,all,ce_ctw_original,2.8057116259667025,0.003777098582731126,2.801941897425515,2.8131911612218086,10,
upos,block,HERODOTUS,not_applicable,all,ce_ctw_shuffled,3.0499833440247364,0.005161978117851152,3.0413841743062116,3.0557570029016,10,
upos,block,HERODOTUS,not_applicable,all,ce_root_original,3.0499107298222095,0.0009649772782383014,3.0486419456379044,3.051508736088931,10,
upos,block,HERODOTUS,not_applicable,all,ce_root_shuffled,3.049983344394126,0.005161978373098682,3.0413841743062116,3.0557570029016,10,
upos,block,HERODOTUS,not_applicable,all,g_original,0.2441991038555061,0.0036502821191404205,0.2359136742843866,0.24815315193768717,10,
upos,block,HERODOTUS,not_applicable,all,g_shuffled,3.693897188128403e-10,1.1681128556977242e-09,0.0,3.6938971881284033e-09,10,
upos,block,HERODOTUS,not_applicable,all,q,0.2441991034861164,0.003650281977323306,0.2359136742843866,0.24815315193768717,10,
upos,block,HERODOTUS,not_applicable,ge8,ce_ctw_original,2.8099047394205385,0.0035239865322068665,2.8064745032162146,2.8176466489409475,10,
upos,block,HERODOTUS,not_applicable,ge8,ce_ctw_shuffled,3.0551549407313288,0.007831517453275573,3.0396800076855843,3.0656245695489472,10,
upos,block,HERODOTUS,not_applicable,ge8,ce_root_original,3.061255042869049,0.0009728485775712948,3.060054366038609,3.0630173334098374,10,
upos,block,HERODOTUS,not_applicable,ge8,ce_root_shuffled,3.055154940895735,0.00783151769748414,3.0396800076855843,3.0656245711930086,10,
upos,block,HERODOTUS,not_applicable,ge8,g_original,0.2513503034485104,0.0035275755374472913,0.24272711391158985,0.2545852617112505,10,
upos,block,HERODOTUS,not_applicable,ge8,g_shuffled,1.6440613315182873e-10,5.198978420606959e-10,0.0,1.6440613315182873e-09,10,
upos,block,HERODOTUS,not_applicable,ge8,q,0.2513503032841043,0.0035275755403131374,0.24272711391158985,0.2545852617112505,10,
upos,block,HESIODIC_TRADITION,not_applicable,4_7,ce_ctw_original,2.7196936632662836,0.004242343784736777,2.71458490395956,2.727388886793803,10,
upos,block,HESIODIC_TRADITION,not_applicable,4_7,ce_ctw_shuffled,2.8330096044539004,0.009561840170500166,2.822837201387194,2.853629753552352,10,
upos,block,HESIODIC_TRADITION,not_applicable,4_7,ce_root_original,2.788680649766185,0.0013328516134366276,2.786367633808583,2.7905719325816465,10,
upos,block,HESIODIC_TRADITION,not_applicable,4_7,ce_root_shuffled,2.8330096044539004,0.009561840170500187,2.822837201387194,2.853629753552352,10,
upos,block,HESIODIC_TRADITION,not_applicable,4_7,g_original,0.0689869864999014,0.0037676688524324155,0.06318304578784328,0.07469382112808942,10,
upos,block,HESIODIC_TRADITION,not_applicable,4_7,g_shuffled,4.4408920985006264e-17,1.4043333874306804e-16,0.0,4.440892098500626e-16,10,
upos,block,HESIODIC_TRADITION,not_applicable,4_7,q,0.06898698649990136,0.003767668852432467,0.06318304578784328,0.07469382112808942,10,
upos,block,HESIODIC_TRADITION,not_applicable,all,ce_ctw_original,2.765443327546202,0.004500004853691657,2.76071844104113,2.77396853906782,10,
upos,block,HESIODIC_TRADITION,not_applicable,all,ce_ctw_shuffled,2.837710409608211,0.0045776659674830345,2.8303479604282953,2.8432906646838587,10,
upos,block,HESIODIC_TRADITION,not_applicable,all,ce_root_original,2.8034134292806243,0.001357268422336636,2.801196500594577,2.805448095789433,10,
upos,block,HESIODIC_TRADITION,not_applicable,all,ce_root_shuffled,2.837710409608211,0.004577665967483124,2.8303479604282953,2.8432906646838587,10,
upos,block,HESIODIC_TRADITION,not_applicable,all,g_original,0.03797010173442206,0.004013215812780598,0.031479556721612845,0.04342364780230534,10,
upos,block,HESIODIC_TRADITION,not_applicable,all,g_shuffled,8.881784197001253e-17,2.808666774861361e-16,0.0,8.881784197001252e-16,10,
