cell,reference,level,unit,aggregation,past_band,seed,metric,value,reference_value,difference
D12,C0,block,HESIODIC_TRADITION,not_applicable,all,0,ce_ctw_original,4.672652396017886,4.672652396017886,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,all,1,ce_ctw_original,4.666001937381349,4.666001937381349,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,all,2,ce_ctw_original,4.660064937486666,4.660064937486666,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,all,3,ce_ctw_original,4.6777675152776315,4.6777675152776315,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,all,4,ce_ctw_original,4.684707403976107,4.684707403976107,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,all,5,ce_ctw_original,4.659739228687839,4.659739228687839,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,all,6,ce_ctw_original,4.659582799478101,4.659582799478101,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,all,7,ce_ctw_original,4.6651904300483045,4.6651904300483045,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,all,8,ce_ctw_original,4.664948611084841,4.664948611084841,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,all,9,ce_ctw_original,4.650331031006064,4.650331031006064,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,all,0,ce_ctw_original,4.55433765343002,4.55433765343002,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,all,1,ce_ctw_original,4.554050242112927,4.554050242112927,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,all,2,ce_ctw_original,4.550639512276833,4.550639512276833,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,all,3,ce_ctw_original,4.552947062356085,4.552947062356085,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,all,4,ce_ctw_original,4.554007709371088,4.554007709371088,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,all,5,ce_ctw_original,4.556706151536827,4.556706151536827,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,all,6,ce_ctw_original,4.553827459311816,4.553827459311816,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,all,7,ce_ctw_original,4.558414541860034,4.558414541860034,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,all,8,ce_ctw_original,4.557118642065169,4.557118642065169,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,all,9,ce_ctw_original,4.5566133945562814,4.5566133945562814,0.0
D12,C0,block,PLUTARCH,not_applicable,all,0,ce_ctw_original,4.242018258540748,4.242018258540748,0.0
D12,C0,block,PLUTARCH,not_applicable,all,1,ce_ctw_original,4.234308898943849,4.234308898943849,0.0
D12,C0,block,PLUTARCH,not_applicable,all,2,ce_ctw_original,4.2359249274494015,4.235924927472546,-2.3144153260545863e-11
D12,C0,block,PLUTARCH,not_applicable,all,3,ce_ctw_original,4.231684327565292,4.231684327566084,-7.922551503725117e-13
D12,C0,block,PLUTARCH,not_applicable,all,4,ce_ctw_original,4.237023103585516,4.237023105393023,-1.8075070329359733e-09
D12,C0,block,PLUTARCH,not_applicable,all,5,ce_ctw_original,4.234591917952938,4.234591917952938,0.0
D12,C0,block,PLUTARCH,not_applicable,all,6,ce_ctw_original,4.238736826973733,4.23873683048571,-3.511976487402535e-09
D12,C0,block,PLUTARCH,not_applicable,all,7,ce_ctw_original,4.231239811966463,4.231239812162608,-1.9614443402815596e-10
D12,C0,block,PLUTARCH,not_applicable,all,8,ce_ctw_original,4.235981349397184,4.235981349397184,0.0
D12,C0,block,PLUTARCH,not_applicable,all,9,ce_ctw_original,4.235425876481004,4.235425877264801,-7.837961391032877e-10
D12,C0,block,THUCYDIDES,not_applicable,all,0,ce_ctw_original,4.325478588891162,4.325478589007691,-1.1652900866465643e-10
D12,C0,block,THUCYDIDES,not_applicable,all,1,ce_ctw_original,4.327834181224036,4.327834181224036,0.0
D12,C0,block,THUCYDIDES,not_applicable,all,2,ce_ctw_original,4.323432122304514,4.323432122305301,-7.878142582740111e-13
D12,C0,block,THUCYDIDES,not_applicable,all,3,ce_ctw_original,4.3224417797593855,4.3224417797593855,0.0
D12,C0,block,THUCYDIDES,not_applicable,all,4,ce_ctw_original,4.325894823450091,4.3258948234507955,-7.043254868221993e-13
D12,C0,block,THUCYDIDES,not_applicable,all,5,ce_ctw_original,4.320741227140529,4.320741227140657,-1.2789769243681803e-13
D12,C0,block,THUCYDIDES,not_applicable,all,6,ce_ctw_original,4.3299667147034295,4.3299667147034295,0.0
D12,C0,block,THUCYDIDES,not_applicable,all,7,ce_ctw_original,4.323311073292852,4.323311073292852,0.0
D12,C0,block,THUCYDIDES,not_applicable,all,8,ce_ctw_original,4.321661194274612,4.321661194284607,-9.99467175688551e-12
D12,C0,block,THUCYDIDES,not_applicable,all,9,ce_ctw_original,4.324028802153428,4.324028802153428,0.0
D12,C0,group,HEX,equal_block,all,0,ce_root_original,4.868982783630755,4.868982783630755,0.0
D12,C0,group,PROSE_ALL,equal_block,all,0,ce_root_original,4.7045709937736975,4.7045709937736975,0.0
D12,C0,group,contrast,equal_block,all,0,ce_root_original,0.1644117898570574,0.1644117898570574,0.0
D12,C0,group,HEX,eligible_token_weighted,all,0,ce_root_original,4.828738088594765,4.828738088594765,0.0
D12,C0,group,PROSE_ALL,eligible_token_weighted,all,0,ce_root_original,4.692467749398104,4.692467749398104,0.0
D12,C0,group,contrast,eligible_token_weighted,all,0,ce_root_original,0.13627033919666065,0.13627033919666065,0.0
D12,C0,group,HEX,equal_block,all,1,ce_root_original,4.867786101193385,4.867786101193385,0.0
D12,C0,group,PROSE_ALL,equal_block,all,1,ce_root_original,4.705093787056278,4.705093787056278,0.0
D12,C0,group,contrast,equal_block,all,1,ce_root_original,0.16269231413710727,0.16269231413710727,0.0
D12,C0,group,HEX,eligible_token_weighted,all,1,ce_root_original,4.82956194669186,4.82956194669186,0.0
D12,C0,group,PROSE_ALL,eligible_token_weighted,all,1,ce_root_original,4.692970050938745,4.692970050938745,0.0
D12,C0,group,contrast,eligible_token_weighted,all,1,ce_root_original,0.13659189575311537,0.13659189575311537,0.0
D12,C0,group,HEX,equal_block,all,2,ce_root_original,4.868808842731189,4.868808842731189,0.0
D12,C0,group,PROSE_ALL,equal_block,all,2,ce_root_original,4.705284180810037,4.705284180810037,0.0
D12,C0,group,contrast,equal_block,all,2,ce_root_original,0.16352466192115234,0.16352466192115234,0.0
D12,C0,group,HEX,eligible_token_weighted,all,2,ce_root_original,4.829082556761972,4.829082556761972,0.0
D12,C0,group,PROSE_ALL,eligible_token_weighted,all,2,ce_root_original,4.693336358117208,4.693336358117208,0.0
D12,C0,group,contrast,eligible_token_weighted,all,2,ce_root_original,0.1357461986447639,0.1357461986447639,0.0
D12,C0,group,HEX,equal_block,all,3,ce_root_original,4.8729307662182055,4.8729307662182055,0.0
D12,C0,group,PROSE_ALL,equal_block,all,3,ce_root_original,4.7042682995827745,4.7042682995827745,0.0
D12,C0,group,contrast,equal_block,all,3,ce_root_original,0.16866246663543105,0.16866246663543105,0.0
D12,C0,group,HEX,eligible_token_weighted,all,3,ce_root_original,4.829915870907298,4.829915870907298,0.0
D12,C0,group,PROSE_ALL,eligible_token_weighted,all,3,ce_root_original,4.6924746395592765,4.6924746395592765,0.0
D12,C0,group,contrast,eligible_token_weighted,all,3,ce_root_original,0.13744123134802155,0.13744123134802155,0.0
D12,C0,group,HEX,equal_block,all,4,ce_root_original,4.871492343023906,4.871492343023906,0.0
D12,C0,group,PROSE_ALL,equal_block,all,4,ce_root_original,4.704616853086871,4.704616853086871,0.0
D12,C0,group,contrast,equal_block,all,4,ce_root_original,0.16687548993703505,0.16687548993703505,0.0
D12,C0,group,HEX,eligible_token_weighted,all,4,ce_root_original,4.830211333606787,4.830211333606787,0.0
D12,C0,group,PROSE_ALL,eligible_token_weighted,all,4,ce_root_original,4.6926723715374195,4.6926723715374195,0.0
D12,C0,group,contrast,eligible_token_weighted,all,4,ce_root_original,0.13753896206936744,0.13753896206936744,0.0
D12,C0,group,HEX,equal_block,all,5,ce_root_original,4.8669851276897536,4.8669851276897536,0.0
D12,C0,group,PROSE_ALL,equal_block,all,5,ce_root_original,4.704340230493086,4.704340230493086,0.0
D12,C0,group,contrast,equal_block,all,5,ce_root_original,0.16264489719666742,0.16264489719666742,0.0
D12,C0,group,HEX,eligible_token_weighted,all,5,ce_root_original,4.829766335455649,4.829766335455649,0.0
D12,C0,group,PROSE_ALL,eligible_token_weighted,all,5,ce_root_original,4.692131633006563,4.692131633006563,0.0
D12,C0,group,contrast,eligible_token_weighted,all,5,ce_root_original,0.13763470244908582,0.13763470244908582,0.0
D12,C0,group,HEX,equal_block,all,6,ce_root_original,4.867874633702822,4.867874633702822,0.0
D12,C0,group,PROSE_ALL,equal_block,all,6,ce_root_original,4.704126270136415,4.704126270136415,0.0
D12,C0,group,contrast,equal_block,all,6,ce_root_original,0.1637483635664072,0.1637483635664072,0.0
D12,C0,group,HEX,eligible_token_weighted,all,6,ce_root_original,4.829855816859196,4.829855816859196,0.0
D12,C0,group,PROSE_ALL,eligible_token_weighted,all,6,ce_root_original,4.692113282523266,4.692113282523266,0.0
D12,C0,group,contrast,eligible_token_weighted,all,6,ce_root_original,0.13774253433592953,0.13774253433592953,0.0
D12,C0,group,HEX,equal_block,all,7,ce_root_original,4.869925208926251,4.869925208926251,0.0
D12,C0,group,PROSE_ALL,equal_block,all,7,ce_root_original,4.704332542039294,4.704332542039294,0.0
D12,C0,group,contrast,equal_block,all,7,ce_root_original,0.1655926668869565,0.1655926668869565,0.0
D12,C0,group,HEX,eligible_token_weighted,all,7,ce_root_original,4.831301271265844,4.831301271265844,0.0
D12,C0,group,PROSE_ALL,eligible_token_weighted,all,7,ce_root_original,4.692265262381219,4.692265262381219,0.0
D12,C0,group,contrast,eligible_token_weighted,all,7,ce_root_original,0.13903600888462542,0.13903600888462542,0.0
D12,C0,group,HEX,equal_block,all,8,ce_root_original,4.871996788193944,4.871996788193944,0.0
D12,C0,group,PROSE_ALL,equal_block,all,8,ce_root_original,4.70294131053597,4.70294131053597,0.0
D12,C0,group,contrast,equal_block,all,8,ce_root_original,0.1690554776579738,0.1690554776579738,0.0
D12,C0,group,HEX,eligible_token_weighted,all,8,ce_root_original,4.832437974369278,4.832437974369278,0.0
D12,C0,group,PROSE_ALL,eligible_token_weighted,all,8,ce_root_original,4.690856994249098,4.690856994249098,0.0
D12,C0,group,contrast,eligible_token_weighted,all,8,ce_root_original,0.14158098012017994,0.14158098012017994,0.0
D12,C0,group,HEX,equal_block,all,9,ce_root_original,4.8661408558008,4.8661408558008,0.0
D12,C0,group,PROSE_ALL,equal_block,all,9,ce_root_original,4.704993218564449,4.704993218564449,0.0
D12,C0,group,contrast,equal_block,all,9,ce_root_original,0.1611476372363505,0.1611476372363505,0.0
D12,C0,group,HEX,eligible_token_weighted,all,9,ce_root_original,4.830593206964218,4.830593206964218,0.0
D12,C0,group,PROSE_ALL,eligible_token_weighted,all,9,ce_root_original,4.692724494920647,4.692724494920647,0.0
D12,C0,group,contrast,eligible_token_weighted,all,9,ce_root_original,0.13786871204357087,0.13786871204357087,0.0
D12,C0,block,ATHENAEUS,not_applicable,4_7,0,ce_root_original,4.607413072947132,4.607413072947132,0.0
D12,C0,block,ATHENAEUS,not_applicable,ge8,0,ce_root_original,4.727056221822794,4.727056221822794,0.0
D12,C0,block,ATHENAEUS,not_applicable,4_7,1,ce_root_original,4.606411167670622,4.606411167670622,0.0
D12,C0,block,ATHENAEUS,not_applicable,ge8,1,ce_root_original,4.7253154115865845,4.7253154115865845,0.0
D12,C0,block,ATHENAEUS,not_applicable,4_7,2,ce_root_original,4.606784912330507,4.606784912330507,0.0
D12,C0,block,ATHENAEUS,not_applicable,ge8,2,ce_root_original,4.72890146574108,4.72890146574108,0.0
D12,C0,block,ATHENAEUS,not_applicable,4_7,3,ce_root_original,4.604714563127751,4.604714563127751,0.0
D12,C0,block,ATHENAEUS,not_applicable,ge8,3,ce_root_original,4.725811711221017,4.725811711221017,0.0
D12,C0,block,ATHENAEUS,not_applicable,4_7,4,ce_root_original,4.607429232662367,4.607429232662367,0.0
D12,C0,block,ATHENAEUS,not_applicable,ge8,4,ce_root_original,4.7288180649340905,4.7288180649340905,0.0
D12,C0,block,ATHENAEUS,not_applicable,4_7,5,ce_root_original,4.607409806442504,4.607409806442504,0.0
D12,C0,block,ATHENAEUS,not_applicable,ge8,5,ce_root_original,4.726965879331223,4.726965879331223,0.0
D12,C0,block,ATHENAEUS,not_applicable,4_7,6,ce_root_original,4.605556714461828,4.605556714461828,0.0
D12,C0,block,ATHENAEUS,not_applicable,ge8,6,ce_root_original,4.726520922312737,4.726520922312737,0.0
D12,C0,block,ATHENAEUS,not_applicable,4_7,7,ce_root_original,4.604548116233523,4.604548116233523,0.0
D12,C0,block,ATHENAEUS,not_applicable,ge8,7,ce_root_original,4.726790952665744,4.726790952665744,0.0
D12,C0,block,ATHENAEUS,not_applicable,4_7,8,ce_root_original,4.603937184670206,4.603937184670206,0.0
D12,C0,block,ATHENAEUS,not_applicable,ge8,8,ce_root_original,4.7277492070701275,4.7277492070701275,0.0
D12,C0,block,ATHENAEUS,not_applicable,4_7,9,ce_root_original,4.606840558066961,4.606840558066961,0.0
D12,C0,block,ATHENAEUS,not_applicable,ge8,9,ce_root_original,4.726951494694966,4.726951494694966,0.0
D12,C0,block,DIODORUS,not_applicable,4_7,0,ce_root_original,4.369759592588953,4.369759592588953,0.0
D12,C0,block,DIODORUS,not_applicable,ge8,0,ce_root_original,4.560294876398925,4.560294876398925,0.0
D12,C0,block,DIODORUS,not_applicable,4_7,1,ce_root_original,4.374896971054934,4.374896971054934,0.0
D12,C0,block,DIODORUS,not_applicable,ge8,1,ce_root_original,4.565878546336741,4.565878546336741,0.0
D12,C0,block,DIODORUS,not_applicable,4_7,2,ce_root_original,4.372767895380381,4.372767895380381,0.0
D12,C0,block,DIODORUS,not_applicable,ge8,2,ce_root_original,4.564249445221731,4.564249445221731,0.0
D12,C0,block,DIODORUS,not_applicable,4_7,3,ce_root_original,4.37761958961985,4.37761958961985,0.0
D12,C0,block,DIODORUS,not_applicable,ge8,3,ce_root_original,4.566040848644729,4.566040848644729,0.0
D12,C0,block,DIODORUS,not_applicable,4_7,4,ce_root_original,4.371407796083827,4.371407796083827,0.0
D12,C0,block,DIODORUS,not_applicable,ge8,4,ce_root_original,4.5636569866761105,4.5636569866761105,0.0
D12,C0,block,DIODORUS,not_applicable,4_7,5,ce_root_original,4.370680920364418,4.370680920364418,0.0
D12,C0,block,DIODORUS,not_applicable,ge8,5,ce_root_original,4.561356299918919,4.561356299918919,0.0
D12,C0,block,DIODORUS,not_applicable,4_7,6,ce_root_original,4.370511758876288,4.370511758876288,0.0
D12,C0,block,DIODORUS,not_applicable,ge8,6,ce_root_original,4.560246797034337,4.560246797034337,0.0
D12,C0,block,DIODORUS,not_applicable,4_7,7,ce_root_original,4.373547269255181,4.373547269255181,0.0
D12,C0,block,DIODORUS,not_applicable,ge8,7,ce_root_original,4.562582594458178,4.562582594458178,0.0
D12,C0,block,DIODORUS,not_applicable,4_7,8,ce_root_original,4.366750295889444,4.366750295889444,0.0
D12,C0,block,DIODORUS,not_applicable,ge8,8,ce_root_original,4.558396497770079,4.558396497770079,0.0
D12,C0,block,DIODORUS,not_applicable,4_7,9,ce_root_original,4.371690058591444,4.371690058591444,0.0
D12,C0,block,DIODORUS,not_applicable,ge8,9,ce_root_original,4.561296926418613,4.561296926418613,0.0
D12,C0,block,HERODOTUS,not_applicable,4_7,0,ce_root_original,4.693040271170365,4.693040271170365,0.0
D12,C0,block,HERODOTUS,not_applicable,ge8,0,ce_root_original,4.831102855066716,4.831102855066716,0.0
D12,C0,block,HERODOTUS,not_applicable,4_7,1,ce_root_original,4.691061338691563,4.691061338691563,0.0
D12,C0,block,HERODOTUS,not_applicable,ge8,1,ce_root_original,4.8305739490298105,4.8305739490298105,0.0
D12,C0,block,HERODOTUS,not_applicable,4_7,2,ce_root_original,4.692826874789863,4.692826874789863,0.0
D12,C0,block,HERODOTUS,not_applicable,ge8,2,ce_root_original,4.8296926169157866,4.8296926169157866,0.0
D12,C0,block,HERODOTUS,not_applicable,4_7,3,ce_root_original,4.6921046297785285,4.6921046297785285,0.0
D12,C0,block,HERODOTUS,not_applicable,ge8,3,ce_root_original,4.829991139232488,4.829991139232488,0.0
D12,C0,block,HERODOTUS,not_applicable,4_7,4,ce_root_original,4.689282689624663,4.689282689624663,0.0
D12,C0,block,HERODOTUS,not_applicable,ge8,4,ce_root_original,4.828346311850701,4.828346311850701,0.0
D12,C0,block,HERODOTUS,not_applicable,4_7,5,ce_root_original,4.690048874465888,4.690048874465888,0.0
D12,C0,block,HERODOTUS,not_applicable,ge8,5,ce_root_original,4.828541270902257,4.828541270902257,0.0
D12,C0,block,HERODOTUS,not_applicable,4_7,6,ce_root_original,4.692155133461177,4.692155133461177,0.0
D12,C0,block,HERODOTUS,not_applicable,ge8,6,ce_root_original,4.8322976873691905,4.8322976873691905,0.0
D12,C0,block,HERODOTUS,not_applicable,4_7,7,ce_root_original,4.691058426539318,4.691058426539318,0.0
D12,C0,block,HERODOTUS,not_applicable,ge8,7,ce_root_original,4.830189251284235,4.830189251284235,0.0
D12,C0,block,HERODOTUS,not_applicable,4_7,8,ce_root_original,4.690029200448231,4.690029200448231,0.0
D12,C0,block,HERODOTUS,not_applicable,ge8,8,ce_root_original,4.828625258580153,4.828625258580153,0.0
D12,C0,block,HERODOTUS,not_applicable,4_7,9,ce_root_original,4.691527300594073,4.691527300594073,0.0
D12,C0,block,HERODOTUS,not_applicable,ge8,9,ce_root_original,4.830503338929764,4.830503338929764,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,4_7,0,ce_root_original,4.846541417928574,4.846541417928574,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,ge8,0,ce_root_original,4.967668875378762,4.967668875378762,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,4_7,1,ce_root_original,4.843205916934254,4.843205916934254,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,ge8,1,ce_root_original,4.963495750938426,4.963495750938426,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,4_7,2,ce_root_original,4.844224569197551,4.844224569197551,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,ge8,2,ce_root_original,4.967696997236222,4.967696997236222,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,4_7,3,ce_root_original,4.852306866267138,4.852306866267138,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,ge8,3,ce_root_original,4.976373014388282,4.976373014388282,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,4_7,4,ce_root_original,4.849073645277021,4.849073645277021,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,ge8,4,ce_root_original,4.972355831111762,4.972355831111762,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,4_7,5,ce_root_original,4.840901688100633,4.840901688100633,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,ge8,5,ce_root_original,4.961479754745803,4.961479754745803,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,4_7,6,ce_root_original,4.843601911674674,4.843601911674674,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,ge8,6,ce_root_original,4.962963869734232,4.962963869734232,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,4_7,7,ce_root_original,4.84562091582854,4.84562091582854,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,ge8,7,ce_root_original,4.96631300602619,4.96631300602619,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,4_7,8,ce_root_original,4.846517213443283,4.846517213443283,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,ge8,8,ce_root_original,4.971073216048274,4.971073216048274,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,4_7,9,ce_root_original,4.840298852946386,4.840298852946386,0.0
D12,C0,block,HESIODIC_TRADITION,not_applicable,ge8,9,ce_root_original,4.956955844654613,4.956955844654613,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,4_7,0,ce_root_original,4.732655292664734,4.732655292664734,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,ge8,0,ce_root_original,4.879904672228285,4.879904672228285,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,4_7,1,ce_root_original,4.735277345850544,4.735277345850544,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,ge8,1,ce_root_original,4.880480131602149,4.880480131602149,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,4_7,2,ce_root_original,4.73259747074703,4.73259747074703,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,ge8,2,ce_root_original,4.880847750466291,4.880847750466291,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,4_7,3,ce_root_original,4.732494731290392,4.732494731290392,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,ge8,3,ce_root_original,4.880558696032364,4.880558696032364,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,4_7,4,ce_root_original,4.7330635216513475,4.7330635216513475,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,ge8,4,ce_root_original,4.881614787065217,4.881614787065217,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,4_7,5,ce_root_original,4.734295765715762,4.734295765715762,0.0
D12,C0,block,HOMERIC_TRADITION,not_applicable,ge8,5,ce_root_original,4.882156628503502,4.882156628503502,0.0
