cell,variant,held_block,held_block_key,seed,doc_id,past_band,n,sum_loss_ctw_original,sum_loss_root_original,sum_loss_ctw_shuffled,sum_loss_root_shuffled,changed_symbol_eligible_slot_count,eligible_slot_count,ce_ctw_original,ce_root_original,g_original,ce_ctw_shuffled,ce_root_shuffled,g_shuffled,q,reason
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,2,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,1288.9336024773163,1303.1179598879894,1378.6267178537282,1378.6267178537282,355,458,2.8142655075923937,2.8452357202794527,0.030970212687059018,3.0101020040474413,3.0101020040474413,0.0,0.030970212687059018,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,2,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,1860.3629593780536,1957.53729979403,1983.2013468595615,1983.2013468595615,533,661,2.8144674120696727,2.9614785170862787,0.14701110501660608,3.000304609469836,3.000304609469836,0.0,0.14701110501660608,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,53808.92657515485,55211.23406753688,56491.67442566454,56491.67442566454,15182,19783,2.719957871665311,2.7908423427961826,0.0708844711308716,2.855566619100467,2.855566619100467,0.0,0.0708844711308716,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,72115.26074282496,73299.35258595896,74090.59139904486,74090.59139904486,20334,25732,2.8025517154836375,2.84856803147672,0.046016315993082646,2.879317246970498,2.879317246970498,0.0,0.046016315993082646,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,1282.922011390189,1302.2298158474048,1373.2965377931357,1373.2965377931357,335,458,2.8011397628606747,2.8432965411515387,0.04215677829086406,2.99846405631689,2.99846405631689,0.0,0.04215677829086406,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,1852.7499813941206,1956.0656362363657,2016.054402924062,2016.054402924062,520,661,2.8029500474948876,2.9592520971805834,0.15630204968569572,3.0500066610046326,3.0500066610046326,0.0,0.15630204968569572,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,53912.40310517542,55258.527117244914,56523.339878049585,56523.339878049585,15075,19783,2.7251884499406267,2.793232933187328,0.06804448324670131,2.8571672586589285,2.8571672586589285,0.0,0.06804448324670131,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,72142.96381521788,73381.8974448731,74295.25313973,74295.25313973,20191,25732,2.803628315529997,2.8517758994587714,0.048147583928774385,2.8872708355250274,2.8872708355250274,0.0,0.048147583928774385,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,1289.2385611557388,1303.1139906220706,1373.9957019953492,1373.9957019953492,346,458,2.8149313562352374,2.8452270537599795,0.03029569752474215,2.9999906157103693,2.9999906157103693,0.0,0.03029569752474215,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,1864.002316480373,1957.56786786649,2005.7493784948074,2005.7493784948074,539,661,2.8199732473228036,2.961524762279107,0.14155151495630358,3.034416608918014,3.034416608918014,0.0,0.14155151495630358,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,53888.10824445797,55247.91899791085,56463.008596182146,56463.008596182146,15150,19783,2.7239603823716307,2.7926967091902566,0.06873632681862585,2.8541176058323887,2.8541176058323887,0.0,0.06873632681862585,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,72197.88285587278,73362.97874100364,74245.87383353196,74245.87383353196,20145,25732,2.8057625857248865,2.85104067857157,0.04527809284668338,2.885351851139902,2.885351851139902,0.0,0.04527809284668338,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,1289.961207845728,1302.9305459556385,1384.1746891593318,1384.1746891593318,347,458,2.8165091874360875,2.844826519553796,0.02831733211770837,3.022215478513825,3.022215478513825,0.0,0.02831733211770837,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,1863.6370778944408,1956.365975256759,1978.2435358361822,1978.2435358361822,526,661,2.819420692729865,2.959706467861965,0.14028577513209983,2.992804138935223,2.992804138935223,0.0,0.14028577513209983,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,53918.457671573306,55259.5044974562,56483.64034278513,56483.64034278513,15173,19783,2.7254944988916394,2.7932823382427436,0.06778783935110422,2.855160508658198,2.855160508658198,0.0,0.06778783935110422,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,72198.78104888478,73364.7882318973,74193.70903930979,74193.70903930979,20228,25732,2.8057974914069943,2.8511109992187667,0.04531350781177235,2.8833246167927014,2.8833246167927014,0.0,0.04531350781177235,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,1288.5695331884515,1302.9805588636398,1416.6457550957637,1416.6457550957637,342,458,2.813470596481335,2.8449357180428816,0.03146512156154646,3.093113002392497,3.093113002392497,0.0,0.03146512156154646,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,1862.1732846923148,1956.8069872118178,1975.1334043388576,1975.1334043388576,520,661,2.817206179564773,2.9603736569013885,0.1431674773366156,2.9880989475625683,2.9880989475625683,0.0,0.1431674773366156,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,53920.5391809927,55261.39046715285,56556.45903824,56556.45903824,15196,19783,2.7255997159678866,2.7933776710889577,0.0677779551210711,2.8588413808947073,2.8588413808947073,0.0,0.0677779551210711,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,72211.16172997691,73376.43825542326,74157.65893018423,74157.65893018423,20148,25732,2.8062786308867134,2.85156374379851,0.0452851129117966,2.8819236332264975,2.8819236332264975,0.0,0.0452851129117966,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,1283.796187584825,1302.8308013978083,1391.6612117107395,1391.6612117107395,345,458,2.8030484445083514,2.844608736676437,0.041560292168085766,3.038561597621702,3.038561597621702,0.0,0.041560292168085766,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,1860.0185236612872,1956.861178643195,1996.525904492704,1996.525904492704,527,661,2.8139463292909035,2.9604556409125493,0.14650931162164582,3.0204627904579486,3.0204627904579486,0.0,0.14650931162164582,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,53879.211256322895,55267.18904083645,56721.25167320758,56721.25167320758,15114,19783,2.7235106534055955,2.7936707800048755,0.07016012659927995,2.8671713932774394,2.8671713932774394,0.0,0.07016012659927995,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,72136.68797870565,73382.00719055814,74237.76072214756,74237.76072214756,20214,25732,2.8033844232358796,2.851780164408446,0.04839574117256662,2.8850365584543587,2.8850365584543587,0.0,0.04839574117256662,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,1287.6871664731816,1303.6695740389894,1402.1399664555415,1402.1399664555415,360,458,2.811544031600833,2.8464401179890597,0.03489608638822661,3.0614409747937588,3.0614409747937588,0.0,0.03489608638822661,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,1857.1865624637824,1958.1905412674216,1992.8003655349366,1992.8003655349366,520,661,2.809661970444451,2.9624667795271127,0.15280480908266147,3.01482657418296,3.01482657418296,0.0,0.15280480908266147,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,53913.474262199416,55264.75988323752,56460.68842108804,56460.68842108804,15044,19783,2.7252425952686354,2.793547989851768,0.06830539458313245,2.854000324576052,2.854000324576052,0.0,0.06830539458313245,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,72128.881514918,73375.87598306588,74280.00780618594,74280.00780618594,20154,25732,2.8030810475251826,2.8515418927042546,0.04846084517907201,2.886678369585961,2.886678369585961,0.0,0.04846084517907201,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,1289.2246182118695,1303.7988296837432,1394.4985042871376,1394.4985042871376,342,458,2.8149009131263525,2.8467223355540243,0.03182142242767183,3.0447565595789032,3.0447565595789032,0.0,0.03182142242767183,
upos,upos_only,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,1862.3605836683316,1958.454369142534,1989.1958434912299,1989.1958434912299,525,661,2.8174895365632855,2.9628659139826534,0.14537637741936793,3.00937343947236,3.00937343947236,0.0,0.14537637741936793,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,15533.922009405096,16698.66865196225,16729.345201912518,16729.345201912518,4413,5641,2.7537532369092528,2.960231989356896,0.20647875244764302,2.965670129748718,2.965670129748718,0.0,0.20647875244764302,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,29776.973524407927,32923.09818978631,33076.572951485425,33076.572951485425,9006,11050,2.6947487352405366,2.9794658995281726,0.28471716428763605,2.993355018233975,2.993355018233975,0.0,0.28471716428763605,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,15502.378279013768,16698.989486253475,16721.982023297867,16721.982023297867,4493,5641,2.7481613683768424,2.9602888647852286,0.21212749640838613,2.964364833061136,2.964364833061136,0.0,0.21212749640838613,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,29798.074659612732,32930.23973233348,33012.40670798768,33012.40670798768,8991,11050,2.6966583402364463,2.980112192971356,0.28345385273490953,2.9875481183699253,2.9875481183699253,0.0,0.28345385273490953,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,15493.115453723078,16698.26717502546,16719.194061454684,16719.194061454684,4526,5641,2.7465193146114304,2.960160818121868,0.21364150351043776,2.963870601215154,2.963870601215154,0.0,0.21364150351043776,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,29824.43287234304,32927.38645773385,33123.73909561765,33123.73909561765,8941,11050,2.699043698854574,2.979853978075462,0.28081027922088797,2.9976234475672086,2.9976234475672086,0.0,0.28081027922088797,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,15512.02943078052,16694.61226921648,16627.39326570481,16627.39326570481,4461,5641,2.7498722621486476,2.9595129000561036,0.20964063790745602,2.9475967498147155,2.9475967498147155,0.0,0.20964063790745602,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,29790.20566132497,32916.81732359028,33161.42307766274,33161.42307766274,9021,11050,2.6959462136945676,2.9788974953475367,0.2829512816529691,3.001033762684411,3.001033762684411,0.0,0.2829512816529691,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,15461.99349157578,16702.9180644445,16746.837461591014,16746.837461591014,4482,5641,2.741002214425772,2.9609852977210602,0.21998308329528804,2.9687710444231543,2.9687710444231543,0.0,0.21998308329528804,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,29700.405349204466,32935.10496114934,33074.547191936465,33074.547191936465,8935,11050,2.687819488615789,2.980552485171886,0.2927329965560972,2.9931716915779605,2.9931716915779605,0.0,0.2927329965560972,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,15451.358178823792,16700.78527665252,16757.522185580725,16757.52218558095,4534,5641,2.739116854959013,2.9606072108939054,0.2214903559348924,2.9706651631945977,2.9706651631946377,3.9968028886505635e-14,0.22149035593485245,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,29697.535452487748,32929.63601522081,33076.71929654352,33076.71929654612,8930,11050,2.6875597694559046,2.9800575579385344,0.29249778848262986,2.9933682621306352,2.9933682621308706,2.353672812205332e-13,0.2924977884823945,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,15498.92644463183,16695.526190140503,16799.519189939438,16799.519189939438,4512,5641,2.747549449500413,2.959674914047244,0.21212546454683068,2.9781101205352662,2.9781101205352662,0.0,0.21212546454683068,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,29731.15109145466,32919.03430591481,33056.76933153211,33056.76933153211,8984,11050,2.6906019087289286,2.9790981272321093,0.28849621850318075,2.99156283543277,2.99156283543277,0.0,0.28849621850318075,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,15464.528150834503,16695.272237972993,16675.299611261322,16675.299611261322,4475,5641,2.741451542427673,2.959629895049281,0.2181783526216079,2.956089276947584,2.956089276947584,0.0,0.2181783526216079,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,29759.92709231379,32928.211823470454,33162.222328084536,33162.222328084536,8956,11050,2.693206071702605,2.979928671807281,0.2867226001046759,3.0011060930393243,3.0011060930393243,0.0,0.2867226001046759,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,8,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,15466.2616981723,16699.171323594554,16674.983515673826,16674.983515673826,4426,5641,2.7417588544889737,2.9603210997331244,0.2185622452441507,2.9560332415660038,2.9560332415660038,0.0,0.2185622452441507,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,8,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,29782.971501600096,32931.43858510045,33138.25164004395,33138.25164004395,8974,11050,2.6952915386063436,2.98022068643443,0.2849291478280862,2.9989368000039773,2.9989368000039773,0.0,0.2849291478280862,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,9,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,15485.019269415001,16697.231917946865,16705.540727044303,16705.54072704431,4412,5641,2.74508407541482,2.959977294441919,0.21489321902709912,2.9614502263861553,2.9614502263861566,1.3322676295501878e-15,0.2148932190270978,
upos,upos_only,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,9,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,29748.01718272457,32919.99081315226,33123.960089898006,33123.96008989802,8967,11050,2.692128251830278,2.979184688973055,0.2870564371427773,2.9976434470495934,2.9976434470495947,1.3322676295501878e-15,0.28705643714277596,
upos,upos_only,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,0,tlg0016.tlg001.perseus-grc1.1.tb.xml,4_7,3977,11153.99961165274,12033.970492113112,12137.716152468261,12137.716152468261,3190,3977,2.804626505318768,3.0258914991483814,0.2212649938296134,3.0519779111059244,3.0519779111059244,0.0,0.2212649938296134,
