variant,scope,a,b,symbol_id,symbol,contribution
ud23_oth,block_pair,HERODOTUS,PLUTARCH,53,NOUN:advcl,9.08928521096589e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,54,NOUN:appos,2.900706068340618e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,55,NOUN:case,3.2004008219760634e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,56,NOUN:conj,0.00046628753152220615
ud23_oth,block_pair,HERODOTUS,PLUTARCH,57,NOUN:iobj,3.5631794234121936e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,58,NOUN:nmod,6.888285080789683e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,59,NOUN:nsubj,9.491960072868571e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,60,NOUN:obj,9.990321576966638e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,61,NOUN:obl,9.65737687892384e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,62,NOUN:oth,0.0003632105928898887
ud23_oth,block_pair,HERODOTUS,PLUTARCH,63,NOUN:root,0.00010588337971869039
ud23_oth,block_pair,HERODOTUS,PLUTARCH,64,NOUN:xcomp,6.366257810424365e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,65,NUM:advcl,3.9236685644245225e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,66,NUM:conj,8.115487385440715e-07
ud23_oth,block_pair,HERODOTUS,PLUTARCH,67,NUM:nsubj,3.9236685644245225e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,68,NUM:nummod,2.020408172655994e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,69,NUM:obj,3.2004008219760634e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,70,NUM:obl,3.9236685644245225e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,71,NUM:root,3.2004008219760634e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,72,NUM:xcomp,3.2004008219760634e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,73,PRON:acl,5.9064192160953764e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,74,PRON:advcl,7.047642271232186e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,75,PRON:appos,1.4411333334360888e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,76,PRON:conj,2.7595461071361615e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,77,PRON:iobj,0.000203595106557563
ud23_oth,block_pair,HERODOTUS,PLUTARCH,78,PRON:nmod,0.00011424490088519327
ud23_oth,block_pair,HERODOTUS,PLUTARCH,79,PRON:nsubj,0.0007936522961349531
ud23_oth,block_pair,HERODOTUS,PLUTARCH,80,PRON:obj,0.0017924116237908
ud23_oth,block_pair,HERODOTUS,PLUTARCH,81,PRON:obl,0.00015729790163944088
ud23_oth,block_pair,HERODOTUS,PLUTARCH,82,PRON:oth,3.2004008219760634e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,83,PRON:parataxis,3.2004008219760634e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,84,PRON:root,9.426030099453631e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,85,PRON:xcomp,2.5290727845814377e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,86,SCONJ:case,2.9208061674003333e-07
ud23_oth,block_pair,HERODOTUS,PLUTARCH,87,SCONJ:cc,3.2004008219760634e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,88,SCONJ:mark,1.3685941960477977e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,89,SCONJ:nmod,3.2004008219760634e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,90,SCONJ:xcomp,3.2004008219760634e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,91,VERB:acl,0.0001361763975735663
ud23_oth,block_pair,HERODOTUS,PLUTARCH,92,VERB:advcl,2.0325517758996666e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,93,VERB:appos,0.00014893259554345115
ud23_oth,block_pair,HERODOTUS,PLUTARCH,94,VERB:case,3.2004008219760634e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,95,VERB:ccomp,2.113492888633999e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,96,VERB:conj,0.00014927072404213632
ud23_oth,block_pair,HERODOTUS,PLUTARCH,97,VERB:csubj,0.0001867957316071218
ud23_oth,block_pair,HERODOTUS,PLUTARCH,98,VERB:nmod,0.00017767896842323192
ud23_oth,block_pair,HERODOTUS,PLUTARCH,99,VERB:nsubj,0.0001521967024531677
ud23_oth,block_pair,HERODOTUS,PLUTARCH,100,VERB:obl,0.000282418440014738
ud23_oth,block_pair,HERODOTUS,PLUTARCH,101,VERB:oth,9.60120246592819e-06
ud23_oth,block_pair,HERODOTUS,PLUTARCH,102,VERB:parataxis,1.4411333334360888e-05
ud23_oth,block_pair,HERODOTUS,PLUTARCH,103,VERB:root,0.00011605234720671884
ud23_oth,block_pair,HERODOTUS,PLUTARCH,104,VERB:xcomp,0.00039708655233461256
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,0,ADJ:advcl,9.696735871002855e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,1,ADJ:advmod,0.0006012628155817941
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,2,ADJ:amod,6.037555108139492e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,3,ADJ:appos,2.4015170935621878e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,4,ADJ:conj,6.919533172893998e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,5,ADJ:iobj,4.676858607495922e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,6,ADJ:nmod,0.0007267165361457221
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,7,ADJ:nsubj,2.5101554084079646e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,8,ADJ:obj,3.5753852709059363e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,9,ADJ:obl,0.0008398634064033183
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,10,ADJ:oth,2.852171183969146e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,11,ADJ:parataxis,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,12,ADJ:root,2.198636820974773e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,13,ADJ:xcomp,0.0002067388349684874
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,14,ADP:advcl,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,15,ADP:case,0.0006141487749019951
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,16,ADP:cc,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,17,ADP:conj,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,18,ADP:mark,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,19,ADP:nmod,0.00012583661502402798
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,20,ADP:nsubj,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,21,ADP:obj,3.60936860509038e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,22,ADP:root,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,23,ADV_PART:acl,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,24,ADV_PART:advcl,2.852171183969146e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,25,ADV_PART:advmod,0.00017965692567086054
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,26,ADV_PART:case,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,27,ADV_PART:cc,3.466015107637479e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,28,ADV_PART:conj,0.00019330313262292688
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,29,ADV_PART:mark,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,30,ADV_PART:nmod,0.0004853616552111539
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,31,ADV_PART:nsubj,2.9772667188110866e-07
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,32,ADV_PART:obj,3.2408545215879224e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,33,ADV_PART:obl,3.60936860509038e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,34,ADV_PART:oth,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,35,ADV_PART:root,4.676858607495922e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,36,ADV_PART:xcomp,6.314457263621337e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,37,AUX:aux,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,38,AUX:conj,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,39,AUX:cop,0.0004673969622035301
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,40,CCONJ:advmod,2.9772667188110866e-07
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,41,CCONJ:case,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,42,CCONJ:cc,0.0003044653567383258
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,43,CCONJ:conj,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,44,CCONJ:mark,4.640038505547461e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,45,CCONJ:nmod,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,46,CCONJ:obj,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,47,CCONJ:obl,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,48,DET:advmod,3.189550184999488e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,49,DET:det,1.4787784533271944e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,50,DET:root,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,51,DET:xcomp,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,52,NOUN:acl,1.217278832095286e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,53,NOUN:advcl,2.1440707559237896e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,54,NOUN:appos,1.8995067825094272e-07
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,55,NOUN:case,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,56,NOUN:conj,0.0002448681925393476
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,57,NOUN:iobj,7.820347259643697e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,58,NOUN:nmod,5.44122291779906e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,59,NOUN:nsubj,0.0005492600941306562
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,60,NOUN:obj,0.00011177540078608915
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,61,NOUN:obl,1.3277870486574981e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,62,NOUN:oth,0.00038562774798606137
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,63,NOUN:root,2.4452762950830987e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,64,NOUN:xcomp,8.511551450294792e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,65,NUM:advcl,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,66,NUM:conj,7.484867811706101e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,67,NUM:nsubj,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,68,NUM:nummod,0.0010065702940292298
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,69,NUM:obj,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,70,NUM:obl,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,71,NUM:root,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,72,NUM:xcomp,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,73,PRON:acl,0.00014539800149120493
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,74,PRON:advcl,8.556513551907431e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,75,PRON:appos,2.9772667188110866e-07
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,76,PRON:conj,8.17954647329464e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,77,PRON:iobj,0.000382903323570752
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,78,PRON:nmod,3.0068684768707623e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,79,PRON:nsubj,0.00016903409156394824
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,80,PRON:obj,0.00044004582711577736
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,81,PRON:obl,5.2601817828096145e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,82,PRON:oth,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,83,PRON:parataxis,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,84,PRON:root,4.855898800498877e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,85,PRON:xcomp,9.473643026389924e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,86,SCONJ:case,5.317238565581565e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,87,SCONJ:cc,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,88,SCONJ:mark,8.54576200587739e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,89,SCONJ:nmod,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,90,SCONJ:xcomp,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,91,VERB:acl,4.742563263104209e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,92,VERB:advcl,0.00021984830684994294
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,93,VERB:appos,0.00010999034070031659
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,94,VERB:case,2.6683523261802103e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,95,VERB:ccomp,0.0004541578195104289
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,96,VERB:conj,9.244850824851941e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,97,VERB:csubj,0.00018019398729331236
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,98,VERB:nmod,7.681930216218828e-07
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,99,VERB:nsubj,4.880874057672452e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,100,VERB:obl,7.204551280686565e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,101,VERB:oth,2.852171183969146e-06
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,102,VERB:parataxis,2.9772667188110866e-07
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,103,VERB:root,6.20750309370205e-05
ud23_oth,block_pair,HERODOTUS,THUCYDIDES,104,VERB:xcomp,3.5276625524764574e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,0,ADJ:advcl,2.5036957313935875e-07
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,1,ADJ:advmod,7.341134943484456e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,2,ADJ:amod,0.00019905302742839878
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,3,ADJ:appos,0.00010529411509059592
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,4,ADJ:conj,0.000500555041639105
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,5,ADJ:iobj,6.977569532239347e-07
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,6,ADJ:nmod,0.001055943733447192
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,7,ADJ:nsubj,6.4587804121916145e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,8,ADJ:obj,1.3512499834989291e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,9,ADJ:obl,5.435058318414569e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,10,ADJ:oth,1.5463626517179158e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,11,ADJ:parataxis,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,12,ADJ:root,2.4031887398752883e-08
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,13,ADJ:xcomp,7.780736751607361e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,14,ADP:advcl,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,15,ADP:case,2.9796475382549024e-10
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,16,ADP:cc,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,17,ADP:conj,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,18,ADP:mark,3.1452460982364365e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,19,ADP:nmod,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,20,ADP:nsubj,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,21,ADP:obj,1.4077794381027905e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,22,ADP:root,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,23,ADV_PART:acl,4.3792336420841966e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,24,ADV_PART:advcl,1.4077794381027905e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,25,ADV_PART:advmod,0.000878066860003468
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,26,ADV_PART:case,5.297649935132346e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,27,ADV_PART:cc,0.0002365770149104409
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,28,ADV_PART:conj,6.838471527435044e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,29,ADV_PART:mark,2.9060903105434426e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,30,ADV_PART:nmod,3.0353672200773152e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,31,ADV_PART:nsubj,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,32,ADV_PART:obj,0.0001337634463565334
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,33,ADV_PART:obl,6.678803795003713e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,34,ADV_PART:oth,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,35,ADV_PART:root,3.532584920260811e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,36,ADV_PART:xcomp,2.763761881712828e-07
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,37,AUX:aux,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,38,AUX:conj,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,39,AUX:cop,2.1550036102227445e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,40,CCONJ:advmod,0.0004154366466486961
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,41,CCONJ:case,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,42,CCONJ:cc,3.55512626065894e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,43,CCONJ:conj,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,44,CCONJ:mark,0.00025536127599440513
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,45,CCONJ:nmod,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,46,CCONJ:obj,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,47,CCONJ:obl,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,48,DET:advmod,5.288327752951387e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,49,DET:det,6.884407203325879e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,50,DET:root,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,51,DET:xcomp,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,52,NOUN:acl,2.9060903105434426e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,53,NOUN:advcl,2.1263243801547394e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,54,NOUN:appos,0.003522197953224203
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,55,NOUN:case,5.288327752951387e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,56,NOUN:conj,0.004295505523628962
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,57,NOUN:iobj,3.061923639527007e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,58,NOUN:nmod,0.000292058116308887
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,59,NOUN:nsubj,4.6755976142089355e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,60,NOUN:obj,4.184334594222686e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,61,NOUN:obl,4.20817085758625e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,62,NOUN:oth,0.0005741351646564659
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,63,NOUN:root,5.4948141890832095e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,64,NOUN:xcomp,2.8470738008863443e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,65,NUM:advcl,5.288327752951387e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,66,NUM:conj,7.246744424553156e-08
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,67,NUM:nsubj,1.4077794381027905e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,68,NUM:nummod,5.490339808600841e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,69,NUM:obj,1.4077794381027905e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,70,NUM:obl,5.288327752951387e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,71,NUM:root,5.288327752951387e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,72,NUM:xcomp,5.288327752951387e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,73,PRON:acl,1.4077794381027905e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,74,PRON:advcl,5.288327752951387e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,75,PRON:appos,7.024306499422487e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,76,PRON:conj,2.2684343072327107e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,77,PRON:iobj,3.3062459044779717e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,78,PRON:nmod,3.0125004510671446e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,79,PRON:nsubj,0.0002891855116791686
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,80,PRON:obj,0.0008401124611800751
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,81,PRON:obl,0.0005745379500209185
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,82,PRON:oth,2.763761881712828e-07
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,83,PRON:parataxis,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,84,PRON:root,9.162369624979436e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,85,PRON:xcomp,7.246744424553156e-08
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,86,SCONJ:case,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,87,SCONJ:cc,4.2915172996067787e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,88,SCONJ:mark,0.0001644692112284633
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,89,SCONJ:nmod,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,90,SCONJ:xcomp,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,91,VERB:acl,1.6517447697121093e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,92,VERB:advcl,7.402339289905584e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,93,VERB:appos,5.7807403003870005e-06
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,94,VERB:case,1.4597445473613993e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,95,VERB:ccomp,0.0005431808125973002
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,96,VERB:conj,0.0019282556700849062
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,97,VERB:csubj,1.566913125723299e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,98,VERB:nmod,0.0002985416191623243
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,99,VERB:nsubj,4.018867276096708e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,100,VERB:obl,7.298722736806997e-05
ud23_oth,block_pair,HESIODIC_TRADITION,HOMERIC_TRADITION,101,VERB:oth,9.162369624979436e-06
