cell,variant,held_block,held_block_key,seed,arm,depth,m,a_per_symbol,q,ledger_sha256,evaluation_changed_symbol_slot_count,evaluation_total_slot_count,training_changed_symbol_slot_count,training_total_slot_count,delta_root_nats_stop_minus_split,delta_root_reason,fingerprint,log_evidence,nodes,root_observed_symbol_count,root_stop,root_unseen_symbol_count,training_streams,training_tokens,node_count_by_structural_depth,support_histogram_1_2to4_5to9_10plus_by_depth,fit_seconds,evaluation_seconds,peak_rss
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,original,8,100,0.5,4442,2b362a67eeb0d092d165f1a85f4e693a70c9d368f5ebf402881c4f99d132187a,61582,71088,23615,26652,-3470.527482151214,,36a73829351082aed34ceae54a54e818872e266c1608747e8b37c7f981c070a6,-81310.8863958877,92434,78,0.0,22,1655,26652,"[1,79,1523,7634,14970,18083,17952,16779,15413]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":12,""10plus"":53,""2to4"":12,""5to9"":2},{""1"":459,""10plus"":417,""2to4"":411,""5to9"":236},{""1"":4575,""10plus"":414,""2to4"":2076,""5to9"":569},{""1"":12208,""10plus"":102,""2to4"":2325,""5to9"":335},{""1"":16859,""10plus"":9,""2to4"":1142,""5to9"":73},{""1"":17560,""10plus"":2,""2to4"":380,""5to9"":10},{""1"":16654,""10plus"":2,""2to4"":122,""5to9"":1},{""1"":15360,""10plus"":0,""2to4"":51,""5to9"":2}]",0.3220516250003129,1.6557962703664089,1490690048
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,shuffled,8,100,0.5,4442,2b362a67eeb0d092d165f1a85f4e693a70c9d368f5ebf402881c4f99d132187a,61582,71088,23615,26652,3905.015087301552,,935fce4b94dd3f9bfee22b0e2ca1170b4cfcade7ab3290371108b72ad1f4c266,-84781.41387803892,102114,78,1.0,22,1655,26652,"[1,78,1747,10480,19103,19839,18459,16929,15478]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":13,""10plus"":53,""2to4"":10,""5to9"":2},{""1"":510,""10plus"":477,""2to4"":484,""5to9"":276},{""1"":6671,""10plus"":309,""2to4"":2769,""5to9"":731},{""1"":17205,""10plus"":0,""2to4"":1834,""5to9"":64},{""1"":19620,""10plus"":0,""2to4"":219,""5to9"":0},{""1"":18449,""10plus"":0,""2to4"":10,""5to9"":0},{""1"":16929,""10plus"":0,""2to4"":0,""5to9"":0},{""1"":15478,""10plus"":0,""2to4"":0,""5to9"":0}]",0.428418084000441,1.5656005598102638,1490690048
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,original,8,100,0.5,4442,f0e6c5da6ce25ec2ceb4871afec0a8629652474dec6e63878c8b0ce6771d38dd,61403,71088,23491,26652,-3685.588260138902,,37c92f8004d66ecd959f25be1ada8f1f07c7881d05b993f2981c94574003c3cd,-81048.85178124062,91925,76,0.0,24,1663,26652,"[1,76,1522,7613,14823,17882,17871,16753,15384]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":10,""10plus"":53,""2to4"":7,""5to9"":6},{""1"":451,""10plus"":409,""2to4"":427,""5to9"":235},{""1"":4594,""10plus"":388,""2to4"":2035,""5to9"":596},{""1"":12095,""10plus"":118,""2to4"":2289,""5to9"":321},{""1"":16629,""10plus"":13,""2to4"":1152,""5to9"":88},{""1"":17439,""10plus"":2,""2to4"":423,""5to9"":7},{""1"":16633,""10plus"":2,""2to4"":118,""5to9"":0},{""1"":15334,""10plus"":2,""2to4"":48,""5to9"":0}]",0.34936983300212887,1.5329710599253303,1490690048
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,shuffled,8,100,0.5,4442,f0e6c5da6ce25ec2ceb4871afec0a8629652474dec6e63878c8b0ce6771d38dd,61403,71088,23491,26652,3870.260447162247,,e67a2e32ae674ce77fab02404504de1ccd6d6dd05592ea9daebfcbc17939ed3c,-84734.44004137952,101956,76,1.0,24,1663,26652,"[1,77,1744,10391,19014,19839,18464,16943,15483]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":10,""10plus"":52,""2to4"":9,""5to9"":6},{""1"":548,""10plus"":487,""2to4"":443,""5to9"":266},{""1"":6627,""10plus"":325,""2to4"":2702,""5to9"":737},{""1"":17068,""10plus"":0,""2to4"":1888,""5to9"":58},{""1"":19634,""10plus"":0,""2to4"":205,""5to9"":0},{""1"":18452,""10plus"":0,""2to4"":12,""5to9"":0},{""1"":16942,""10plus"":0,""2to4"":1,""5to9"":0},{""1"":15483,""10plus"":0,""2to4"":0,""5to9"":0}]",0.3666544170009729,1.6430401651850843,1490690048
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,original,8,100,0.5,4442,fb9adb19e94f3dc93eb901493df0be8fbb16deaeaffbef8556d87ff48802f77a,61301,71088,23538,26652,-3713.4194713274337,,54215d3b9b14376e4e203eeed01ce1fe724b37f13c7086e39e70cba96b0e41e8,-81079.18829357566,92254,80,0.0,20,1660,26652,"[1,80,1544,7687,14836,17970,17928,16785,15423]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":54,""2to4"":15,""5to9"":2},{""1"":479,""10plus"":402,""2to4"":415,""5to9"":248},{""1"":4693,""10plus"":398,""2to4"":2017,""5to9"":579},{""1"":12098,""10plus"":111,""2to4"":2294,""5to9"":333},{""1"":16738,""10plus"":14,""2to4"":1123,""5to9"":95},{""1"":17527,""10plus"":2,""2to4"":385,""5to9"":14},{""1"":16664,""10plus"":2,""2to4"":117,""5to9"":2},{""1"":15382,""10plus"":2,""2to4"":39,""5to9"":0}]",0.3461873749984079,1.561717887652776,1490690048
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,shuffled,8,100,0.5,4442,fb9adb19e94f3dc93eb901493df0be8fbb16deaeaffbef8556d87ff48802f77a,61301,71088,23538,26652,3923.681662360468,,c90e96a3e7b61f54256735edb81a977381947aa958dd5d04f6ba8474ddbb74a3,-84792.60776490309,102177,80,1.0,20,1660,26652,"[1,81,1731,10351,19227,19890,18472,16941,15483]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":14,""10plus"":54,""2to4"":11,""5to9"":2},{""1"":497,""10plus"":507,""2to4"":487,""5to9"":240},{""1"":6492,""10plus"":316,""2to4"":2800,""5to9"":743},{""1"":17373,""10plus"":0,""2to4"":1812,""5to9"":42},{""1"":19711,""10plus"":0,""2to4"":179,""5to9"":0},{""1"":18464,""10plus"":0,""2to4"":8,""5to9"":0},{""1"":16941,""10plus"":0,""2to4"":0,""5to9"":0},{""1"":15483,""10plus"":0,""2to4"":0,""5to9"":0}]",0.44171416599783697,1.569503217113379,1490690048
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,original,8,100,0.5,4442,bd21a73da4354ac3abd5653ccfd8e9cc22c9453c3d53647ae78518d8f47f510f,61584,71088,23616,26652,-3621.3548165798857,,8accbfb3c483f94385423c7dadca00d40d888f7aa8e404ee3a30e6cab3ac05d9,-81356.54239534531,92524,77,0.0,23,1663,26652,"[1,78,1542,7712,14978,18029,17965,16796,15423]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":8,""10plus"":54,""2to4"":13,""5to9"":3},{""1"":484,""10plus"":422,""2to4"":409,""5to9"":227},{""1"":4646,""10plus"":403,""2to4"":2084,""5to9"":579},{""1"":12275,""10plus"":110,""2to4"":2260,""5to9"":333},{""1"":16840,""10plus"":15,""2to4"":1091,""5to9"":83},{""1"":17595,""10plus"":1,""2to4"":359,""5to9"":10},{""1"":16686,""10plus"":0,""2to4"":108,""5to9"":2},{""1"":15383,""10plus"":0,""2to4"":38,""5to9"":2}]",0.3220599170017522,1.54261777562715,1490690048
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,shuffled,8,100,0.5,4442,bd21a73da4354ac3abd5653ccfd8e9cc22c9453c3d53647ae78518d8f47f510f,61584,71088,23616,26652,3934.950545266067,,cd327dda3a4a64279834bf087146d799574324c58c863ba904ca47cca73ce1f3,-84977.8972119252,102105,77,1.0,23,1663,26652,"[1,77,1760,10499,19064,19850,18449,16930,15475]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":6,""10plus"":54,""2to4"":15,""5to9"":2},{""1"":528,""10plus"":492,""2to4"":475,""5to9"":265},{""1"":6701,""10plus"":310,""2to4"":2770,""5to9"":718},{""1"":17192,""10plus"":1,""2to4"":1809,""5to9"":62},{""1"":19658,""10plus"":0,""2to4"":192,""5to9"":0},{""1"":18438,""10plus"":0,""2to4"":11,""5to9"":0},{""1"":16929,""10plus"":0,""2to4"":1,""5to9"":0},{""1"":15475,""10plus"":0,""2to4"":0,""5to9"":0}]",0.4259492909986875,1.6585895273638016,1490690048
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,original,8,100,0.5,4442,74ceb20982d108b7f631b9b42cb2eca78ceb1b93f2f7af1f531e7a85b4a84386,61529,71088,23507,26652,-3567.7697740799777,,6be74a891e65ae91e11723196aaa411f29b3de051a97d7e6c995b7763dce72e5,-81198.62779732895,92198,77,0.0,23,1666,26652,"[1,78,1551,7704,14886,17953,17913,16740,15372]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":6,""10plus"":53,""2to4"":13,""5to9"":6},{""1"":483,""10plus"":402,""2to4"":432,""5to9"":234},{""1"":4694,""10plus"":399,""2to4"":2048,""5to9"":563},{""1"":12181,""10plus"":118,""2to4"":2282,""5to9"":305},{""1"":16690,""10plus"":13,""2to4"":1170,""5to9"":80},{""1"":17521,""10plus"":2,""2to4"":380,""5to9"":10},{""1"":16629,""10plus"":2,""2to4"":109,""5to9"":0},{""1"":15332,""10plus"":2,""2to4"":38,""5to9"":0}]",0.32235304200003156,1.5454232106094423,1490690048
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,shuffled,8,100,0.5,4442,74ceb20982d108b7f631b9b42cb2eca78ceb1b93f2f7af1f531e7a85b4a84386,61529,71088,23507,26652,3960.310063284749,,4e5ea5b13b6283b56384585326e027a538b2b50a889eb07d1ca32c00bd3f4f09,-84766.39757140893,101847,77,1.0,23,1666,26652,"[1,78,1745,10359,19055,19836,18432,16898,15443]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":8,""10plus"":54,""2to4"":11,""5to9"":5},{""1"":512,""10plus"":487,""2to4"":485,""5to9"":261},{""1"":6511,""10plus"":330,""2to4"":2809,""5to9"":709},{""1"":17179,""10plus"":0,""2to4"":1817,""5to9"":59},{""1"":19637,""10plus"":0,""2to4"":199,""5to9"":0},{""1"":18421,""10plus"":0,""2to4"":11,""5to9"":0},{""1"":16897,""10plus"":0,""2to4"":1,""5to9"":0},{""1"":15443,""10plus"":0,""2to4"":0,""5to9"":0}]",0.4349232499989739,1.5497485866253555,1490690048
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,original,8,100,0.5,4442,ec50e1537316b431e7e4734cbe49b1b299dffddbad6c6a4cbfa8d45edafdb05b,61552,71088,23571,26652,-3636.8594132273865,,48eb8affa30f533cdc8d0628a16ad801e181ecc5fa297365da201bfdfe07e09a,-81128.52301606427,91890,78,0.0,22,1649,26652,"[1,79,1549,7564,14750,17864,17890,16774,15419]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":11,""10plus"":53,""2to4"":9,""5to9"":6},{""1"":485,""10plus"":413,""2to4"":425,""5to9"":226},{""1"":4524,""10plus"":405,""2to4"":2046,""5to9"":589},{""1"":12006,""10plus"":117,""2to4"":2306,""5to9"":321},{""1"":16581,""10plus"":20,""2to4"":1172,""5to9"":91},{""1"":17469,""10plus"":2,""2to4"":407,""5to9"":12},{""1"":16637,""10plus"":2,""2to4"":134,""5to9"":1},{""1"":15356,""10plus"":2,""2to4"":61,""5to9"":0}]",0.3487982090009609,1.5375431701213529,1490690048
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,shuffled,8,100,0.5,4442,ec50e1537316b431e7e4734cbe49b1b299dffddbad6c6a4cbfa8d45edafdb05b,61552,71088,23571,26652,3904.087003370456,,47b6c6a992bfde0dbc2da06610966516e2a1a1e1d4a3029157206540cb5d58a5,-84765.38242929165,102272,78,1.0,22,1649,26652,"[1,78,1733,10336,19160,19932,18510,16989,15533]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":54,""2to4"":11,""5to9"":4},{""1"":518,""10plus"":481,""2to4"":473,""5to9"":261},{""1"":6503,""10plus"":321,""2to4"":2774,""5to9"":738},{""1"":17236,""10plus"":0,""2to4"":1874,""5to9"":50},{""1"":19761,""10plus"":0,""2to4"":171,""5to9"":0},{""1"":18497,""10plus"":0,""2to4"":13,""5to9"":0},{""1"":16986,""10plus"":0,""2to4"":3,""5to9"":0},{""1"":15531,""10plus"":0,""2to4"":2,""5to9"":0}]",0.44438487500156043,1.553555144189886,1490690048
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,original,8,100,0.5,4442,7df851e1257534a9e2cb21ecbb92d19b9f8a71bd327f09341c9efbdebcc8b17b,61514,71088,23500,26652,-3643.491565895456,,abadac4233203fdce1abe429978acdc56a667c743d2850912652b2d0f42283c5,-81039.89256307433,91357,79,0.0,21,1676,26652,"[1,79,1525,7511,14682,17805,17786,16663,15305]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":5,""10plus"":53,""2to4"":19,""5to9"":2},{""1"":480,""10plus"":407,""2to4"":405,""5to9"":233},{""1"":4537,""10plus"":409,""2to4"":2004,""5to9"":561},{""1"":11903,""10plus"":117,""2to4"":2314,""5to9"":348},{""1"":16515,""10plus"":11,""2to4"":1180,""5to9"":99},{""1"":17334,""10plus"":2,""2to4"":443,""5to9"":7},{""1"":16523,""10plus"":2,""2to4"":137,""5to9"":1},{""1"":15253,""10plus"":2,""2to4"":50,""5to9"":0}]",0.34153833299933467,1.5469059311908495,1490690048
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,shuffled,8,100,0.5,4442,7df851e1257534a9e2cb21ecbb92d19b9f8a71bd327f09341c9efbdebcc8b17b,61514,71088,23500,26652,3896.6219625059603,,1a8b16c5301a0e85285df08bc0587be57924688645a7b0fc7a94604d9b844a5d,-84683.38412896979,101611,79,1.0,21,1676,26652,"[1,80,1785,10259,19050,19810,18389,16852,15385]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":6,""10plus"":54,""2to4"":20,""5to9"":0},{""1"":574,""10plus"":467,""2to4"":470,""5to9"":274},{""1"":6459,""10plus"":316,""2to4"":2702,""5to9"":782},{""1"":17134,""10plus"":0,""2to4"":1866,""5to9"":50},{""1"":19616,""10plus"":0,""2to4"":194,""5to9"":0},{""1"":18380,""10plus"":0,""2to4"":9,""5to9"":0},{""1"":16852,""10plus"":0,""2to4"":0,""5to9"":0},{""1"":15385,""10plus"":0,""2to4"":0,""5to9"":0}]",0.43397462500070105,1.5703153581671359,1490690048
q_half,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,original,8,100,0.5,4442,c54f4e0c77773c1934b4c1aff5b6f710af85c57262dfa7d0504d23a7de5e4c96,20391,23133,23538,26652,-3346.8889056446205,,af6c11df083c0ecfa6efccc4774c60f604c7405c3cab695d3105d70f77fbb15b,-81726.89338961015,90567,76,0.0,24,1740,26652,"[1,77,1518,7682,14878,17736,17485,16282,14908]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":8,""10plus"":52,""2to4"":12,""5to9"":5},{""1"":461,""10plus"":412,""2to4"":405,""5to9"":240},{""1"":4633,""10plus"":410,""2to4"":2030,""5to9"":609},{""1"":12111,""10plus"":84,""2to4"":2346,""5to9"":337},{""1"":16525,""10plus"":8,""2to4"":1123,""5to9"":80},{""1"":17039,""10plus"":2,""2to4"":428,""5to9"":16},{""1"":16114,""10plus"":2,""2to4"":160,""5to9"":6},{""1"":14822,""10plus"":2,""2to4"":81,""5to9"":3}]",0.31596825000087847,0.5684211160842096,1276583936
q_half,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,shuffled,8,100,0.5,4442,c54f4e0c77773c1934b4c1aff5b6f710af85c57262dfa7d0504d23a7de5e4c96,20391,23133,23538,26652,3772.000487641635,,522e9823a89647e4e501abf3df26ed657e00ec49cad7ab0ada20ac681f18af57,-85073.78229525477,100333,76,1.0,24,1740,26652,"[1,77,1709,10349,18984,19562,18087,16522,15042]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":52,""2to4"":11,""5to9"":5},{""1"":480,""10plus"":471,""2to4"":459,""5to9"":299},{""1"":6529,""10plus"":307,""2to4"":2730,""5to9"":783},{""1"":17107,""10plus"":0,""2to4"":1828,""5to9"":49},{""1"":19376,""10plus"":0,""2to4"":185,""5to9"":1},{""1"":18073,""10plus"":0,""2to4"":14,""5to9"":0},{""1"":16520,""10plus"":0,""2to4"":2,""5to9"":0},{""1"":15041,""10plus"":0,""2to4"":1,""5to9"":0}]",0.41774870800145436,0.5725946249422122,1276583936
q_half,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,original,8,100,0.5,4442,ed08fa7f0df71846ec217e99d737e4be96745de13498142d1c99202e74390fc1,20270,23133,23562,26652,-3323.2912309583044,,a07920f348eadbf4e3a1e474bf5d9086af853a528e201920d17247e5fbf6423e,-81855.26328445417,91215,76,0.0,24,1727,26652,"[1,76,1508,7805,15014,17865,17604,16370,14972]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":13,""10plus"":54,""2to4"":6,""5to9"":3},{""1"":444,""10plus"":419,""2to4"":402,""5to9"":243},{""1"":4697,""10plus"":414,""2to4"":2126,""5to9"":568},{""1"":12276,""10plus"":94,""2to4"":2334,""5to9"":310},{""1"":16725,""10plus"":15,""2to4"":1050,""5to9"":75},{""1"":17242,""10plus"":2,""2to4"":350,""5to9"":10},{""1"":16260,""10plus"":2,""2to4"":106,""5to9"":2},{""1"":14926,""10plus"":2,""2to4"":44,""5to9"":0}]",0.2939722080009233,0.579402330899029,1490690048
q_half,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,shuffled,8,100,0.5,4442,ed08fa7f0df71846ec217e99d737e4be96745de13498142d1c99202e74390fc1,20270,23133,23562,26652,3801.651666853635,,73ab585efef9106882471958213227a3bbef716bf4bcd3a88c56f5aaeaa95ff4,-85178.55451541247,100723,76,1.0,24,1727,26652,"[1,76,1749,10432,19109,19601,18127,16556,15072]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":13,""10plus"":54,""2to4"":6,""5to9"":3},{""1"":515,""10plus"":481,""2to4"":495,""5to9"":258},{""1"":6492,""10plus"":285,""2to4"":2888,""5to9"":767},{""1"":17306,""10plus"":0,""2to4"":1758,""5to9"":45},{""1"":19412,""10plus"":0,""2to4"":189,""5to9"":0},{""1"":18115,""10plus"":0,""2to4"":12,""5to9"":0},{""1"":16556,""10plus"":0,""2to4"":0,""5to9"":0},{""1"":15072,""10plus"":0,""2to4"":0,""5to9"":0}]",0.41414787500252714,0.5782947541083558,1490690048
q_half,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,original,8,100,0.5,4442,5254124e4f9b18633d92d31e09dca02b56260fb925c3641a3fbeba007e9280dd,20324,23133,23519,26652,-3515.8988581963204,,7a41477a24a92c833e8b922408e7628b80b5f76e432e34bb26eaaf8f37bd1746,-81720.82946013904,90903,72,0.0,28,1744,26652,"[1,73,1515,7720,14941,17829,17550,16331,14943]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":5,""10plus"":54,""2to4"":8,""5to9"":6},{""1"":461,""10plus"":422,""2to4"":397,""5to9"":235},{""1"":4634,""10plus"":398,""2to4"":2064,""5to9"":624},{""1"":12136,""10plus"":93,""2to4"":2411,""5to9"":301},{""1"":16644,""10plus"":9,""2to4"":1111,""5to9"":65},{""1"":17177,""10plus"":2,""2to4"":364,""5to9"":7},{""1"":16225,""10plus"":2,""2to4"":103,""5to9"":1},{""1"":14893,""10plus"":2,""2to4"":48,""5to9"":0}]",0.3190587499993853,0.5577839778889029,1490690048
q_half,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,shuffled,8,100,0.5,4442,5254124e4f9b18633d92d31e09dca02b56260fb925c3641a3fbeba007e9280dd,20324,23133,23519,26652,3789.047043718034,,f3c3103d2bd40d412bca2940ce6efd57368c27ff5b785ab6f67d401643f5a35c,-85236.72831833536,100530,72,1.0,28,1744,26652,"[1,73,1720,10432,19088,19570,18081,16516,15049]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":5,""10plus"":54,""2to4"":8,""5to9"":6},{""1"":490,""10plus"":485,""2to4"":473,""5to9"":272},{""1"":6542,""10plus"":308,""2to4"":2831,""5to9"":751},{""1"":17293,""10plus"":0,""2to4"":1758,""5to9"":37},{""1"":19402,""10plus"":0,""2to4"":168,""5to9"":0},{""1"":18070,""10plus"":0,""2to4"":11,""5to9"":0},{""1"":16514,""10plus"":0,""2to4"":2,""5to9"":0},{""1"":15048,""10plus"":0,""2to4"":1,""5to9"":0}]",0.42930533299659146,0.555691680045129,1490690048
q_half,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,original,8,100,0.5,4442,69a9810d721015f015544bb5fac64d60787c45f693e7fd681c0b6a85b77fc710,20331,23133,23558,26652,-3287.0067660707136,,cfd588671353fa796a2370a2fe59a7717f29b1f7f4012b4e07af9e66b1c8b39c,-81952.47497961004,91515,75,0.0,25,1723,26652,"[1,76,1547,7801,15071,17924,17655,16418,15022]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":7,""10plus"":53,""2to4"":11,""5to9"":5},{""1"":485,""10plus"":415,""2to4"":398,""5to9"":249},{""1"":4672,""10plus"":413,""2to4"":2135,""5to9"":581},{""1"":12340,""10plus"":90,""2to4"":2301,""5to9"":340},{""1"":16745,""10plus"":8,""2to4"":1096,""5to9"":75},{""1"":17281,""10plus"":2,""2to4"":367,""5to9"":5},{""1"":16303,""10plus"":2,""2to4"":112,""5to9"":1},{""1"":14964,""10plus"":2,""2to4"":56,""5to9"":0}]",0.31380916699708905,0.5660746738976741,1490690048
q_half,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,shuffled,8,100,0.5,4442,69a9810d721015f015544bb5fac64d60787c45f693e7fd681c0b6a85b77fc710,20331,23133,23558,26652,3852.2515606220404,,c26f6b05c88b810e1b934c60029f86c3334991e1f631720319a03e1d7255ec01,-85239.48174568075,101021,75,1.0,25,1723,26652,"[1,75,1744,10503,19178,19660,18154,16588,15118]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":6,""10plus"":55,""2to4"":11,""5to9"":3},{""1"":529,""10plus"":480,""2to4"":445,""5to9"":290},{""1"":6569,""10plus"":297,""2to4"":2856,""5to9"":781},{""1"":17396,""10plus"":1,""2to4"":1754,""5to9"":27},{""1"":19506,""10plus"":0,""2to4"":154,""5to9"":0},{""1"":18139,""10plus"":0,""2to4"":15,""5to9"":0},{""1"":16585,""10plus"":0,""2to4"":3,""5to9"":0},{""1"":15117,""10plus"":0,""2to4"":1,""5to9"":0}]",0.41425504200014984,0.5648917077487567,1490690048
q_half,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,original,8,100,0.5,4442,a5a6bca15215cfd2483643e68bddf76f26dbf4b219583e6174f2e5ee754886c2,20341,23133,23469,26652,-3449.9996519153938,,0211e22b94fdc73e6066357b78dbdf63c16d32685f8f97ea9a9217c4af804438,-81851.36763691272,91239,73,0.0,27,1742,26652,"[1,74,1512,7794,15099,17920,17632,16322,14885]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":8,""10plus"":53,""2to4"":10,""5to9"":3},{""1"":470,""10plus"":407,""2to4"":378,""5to9"":257},{""1"":4684,""10plus"":402,""2to4"":2112,""5to9"":596},{""1"":12386,""10plus"":95,""2to4"":2318,""5to9"":300},{""1"":16799,""10plus"":11,""2to4"":1046,""5to9"":64},{""1"":17320,""10plus"":2,""2to4"":305,""5to9"":5},{""1"":16228,""10plus"":2,""2to4"":92,""5to9"":0},{""1"":14852,""10plus"":2,""2to4"":31,""5to9"":0}]",0.319738750000397,0.5611011731707549,1490690048
q_half,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,shuffled,8,100,0.5,4442,a5a6bca15215cfd2483643e68bddf76f26dbf4b219583e6174f2e5ee754886c2,20341,23133,23469,26652,3890.347885811614,,4eb0f73151672475165c0c1af967abb7a9170ad1313f97f33a8c76bfe35df069,-85301.36728882811,100424,73,1.0,27,1742,26652,"[1,74,1737,10474,19113,19566,18048,16459,14952]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":54,""2to4"":8,""5to9"":3},{""1"":496,""10plus"":485,""2to4"":487,""5to9"":269},{""1"":6574,""10plus"":294,""2to4"":2827,""5to9"":779},{""1"":17317,""10plus"":1,""2to4"":1762,""5to9"":33},{""1"":19402,""10plus"":0,""2to4"":164,""5to9"":0},{""1"":18035,""10plus"":0,""2to4"":13,""5to9"":0},{""1"":16458,""10plus"":0,""2to4"":1,""5to9"":0},{""1"":14952,""10plus"":0,""2to4"":0,""5to9"":0}]",0.41007854199779104,0.5586383059671789,1490690048
